xlinkA	xlinkB	n_strands
33266	60731	1
33266	75561	1
33267	58226	1
33268	41152	1
33268	48064	1
33268	76617	1
33269	59311	1
33269	76961	1
33270	46780	1
33270	71676	1
33271	60116	1
33272	51086	1
33273	49881	1
33273	69775	1
33274	78213	1
33276	53151	1
33276	61391	1
33277	58686	1
33277	58822	1
33277	76925	1
33278	54432	1
33278	65813	1
33279	37274	1
33279	39013	1
33280	45301	1
33280	54264	1
33280	60368	1
33281	51548	1
33281	60062	1
33282	74019	1
33283	39452	1
33283	75526	1
33284	67720	1
33284	68237	1
33285	50697	1
33285	57208	1
33286	34993	1
33286	69563	1
33287	66550	1
33287	80355	1
33288	33288	1
33289	43485	1
33289	50689	1
33289	76824	1
33290	71713	1
33291	37042	1
33291	41047	1
33291	74779	1
33292	64278	1
33293	37775	1
33293	45968	1
33293	54057	1
33294	74716	1
33295	33295	1
33295	73749	1
33296	73567	1
33297	33297	1
33298	73562	1
33299	49377	1
33300	75803	1
33301	35323	1
33301	44585	1
33301	73615	1
33302	38745	2
33303	35485	1
33303	56495	1
33304	65356	1
33304	70218	1
33305	75965	1
33306	59467	1
33306	60736	1
33307	33397	1
33307	41667	1
33307	78087	1
33308	40672	1
33309	47974	1
33310	33310	1
33310	68005	1
33311	78737	1
33312	65492	1
33314	75250	1
33314	78164	1
33315	61295	1
33315	68442	1
33316	37072	1
33316	57714	1
33316	73072	1
33317	44496	1
33318	47199	1
33318	61761	1
33319	35450	1
33319	64111	1
33320	58146	1
33320	58990	1
33321	53619	1
33323	44855	1
33323	65318	1
33324	79323	1
33325	48869	1
33325	49039	1
33325	50185	1
33326	70457	1
33327	39131	1
33328	60014	1
33328	71825	1
33328	74130	1
33329	34314	1
33330	58668	1
33330	66554	1
33331	38128	1
33331	45637	1
33332	43432	1
33333	66109	1
33334	68995	1
33334	73148	1
33335	33335	1
33336	68681	1
33337	54991	1
33337	57047	1
33337	65168	1
33338	67961	1
33338	80421	1
33339	33339	1
33340	57614	1
33340	77316	1
33341	74051	1
33341	78287	1
33342	72383	1
33343	60690	1
33344	50097	1
33345	34856	1
33346	80355	1
33348	53729	1
33348	60831	1
33349	36576	1
33349	52963	1
33350	34152	1
33350	44545	1
33350	59316	1
33351	37838	1
33351	41067	1
33351	77960	1
33352	36786	1
33352	52817	1
33353	69694	1
33353	76064	1
33354	73526	1
33355	40678	1
33355	50921	1
33355	69163	1
33356	48287	1
33356	68509	1
33357	52492	1
33357	53194	1
33357	74832	1
33358	53826	1
33358	75361	1
33359	37660	1
33359	41437	1
33360	49506	1
33360	49963	1
33360	69709	1
33361	36484	1
33361	61731	1
33362	73927	1
33363	49025	1
33363	64838	1
33364	50077	1
33365	75324	1
33366	73037	1
33367	55468	1
33367	64229	1
33368	66264	1
33369	58084	1
33369	65263	1
33370	38408	1
33370	67026	1
33371	33371	1
33371	57028	1
33372	46222	1
33372	78570	1
33373	34763	1
33373	55245	1
33374	53995	1
33375	41453	1
33375	55242	1
33375	78657	1
33376	40208	1
33376	60068	1
33376	68267	1
33377	40304	1
33377	72842	1
33378	33378	1
33379	35303	1
33379	62370	1
33380	43399	1
33380	60182	1
33381	38700	1
33381	74108	1
33382	46720	2
33382	57262	1
33383	40591	1
33383	43873	1
33383	47043	1
33384	41071	1
33384	45816	1
33384	65038	1
33385	42019	1
33385	68834	1
33386	36499	1
33386	56927	1
33388	51869	1
33389	62953	1
33390	45204	1
33390	61863	1
33390	71937	1
33391	34542	1
33391	40330	1
33392	33392	1
33392	33567	1
33393	65192	1
33393	71957	1
33395	33395	1
33395	67722	1
33396	56074	1
33397	40067	1
33398	33649	1
33398	47407	2
33399	49563	1
33399	50840	1
33399	79098	1
33400	67726	1
33400	74959	1
33401	46776	1
33401	56451	1
33402	50530	1
33402	77132	1
33403	64138	1
33404	37707	1
33404	71988	1
33405	58111	1
33406	34465	1
33407	50970	1
33407	59449	1
33408	53008	1
33408	60291	1
33409	69395	1
33411	77543	1
33413	36873	1
33413	40370	1
33413	57104	1
33414	51931	1
33415	66726	1
33415	72764	1
33416	33416	1
33416	73757	1
33417	34045	1
33417	62796	1
33417	64935	1
33418	68234	1
33419	48425	1
33420	43230	1
33420	69944	1
33421	56503	1
33422	45884	1
33422	47892	1
33422	67311	1
33423	33423	1
33423	68392	1
33425	76682	1
33426	58120	1
33426	64705	1
33426	66288	1
33427	45910	1
33428	68704	1
33429	62059	1
33430	79887	1
33431	39723	1
33431	79207	1
33432	43549	1
33432	46176	1
33432	74571	1
33433	35234	1
33433	40079	1
33434	67170	1
33435	61415	1
33435	69727	1
33437	37344	1
33437	38347	1
33437	64840	1
33438	51996	1
33438	57585	1
33439	39000	2
33440	47232	1
33440	53094	1
33440	66347	1
33441	65234	1
33442	58771	1
33442	59720	1
33443	57926	1
33443	75132	1
33444	33444	1
33444	76056	1
33445	47907	1
33446	77845	1
33447	69574	1
33447	80620	1
33448	39823	1
33448	47541	1
33448	71263	1
33449	64789	1
33450	62806	1
33450	71514	1
33450	79495	1
33451	34545	2
33451	76641	1
33452	64868	1
33454	33454	1
33454	35983	1
33455	64504	1
33455	77191	1
33456	48457	1
33456	66603	1
33457	61532	1
33458	49295	1
33459	52407	1
33459	73207	1
33460	39205	1
33460	47660	1
33460	48357	1
33461	56745	1
33461	68944	1
33462	78025	1
33464	39268	1
33464	79566	1
33464	80079	1
33465	33465	1
33465	42216	1
33466	40152	1
33466	54176	1
33466	72906	1
33467	52873	1
33468	33655	1
33468	73007	1
33469	33469	1
33470	61132	1
33471	58398	1
33471	70196	1
33471	74756	1
33472	65805	1
33473	42017	1
33473	70324	1
33474	34842	1
33474	65211	1
33474	78232	1
33475	53313	1
33475	53946	1
33475	56357	1
33476	66379	1
33476	69972	1
33477	45298	1
33477	62253	1
33477	75358	1
33478	45496	1
33478	65700	1
33479	75711	1
33479	76818	1
33480	51347	1
33480	53701	1
33481	52666	1
33482	33482	1
33482	45463	1
33484	39406	1
33484	47484	1
33485	36271	1
33485	40581	1
33485	43271	1
33486	37116	1
33486	67786	1
33487	54133	1
33488	55534	1
33488	64631	1
33489	42887	1
33490	33490	1
33491	62708	1
33492	72380	1
33493	42960	2
33494	44771	1
33494	53804	1
33496	33496	1
33496	62845	1
33497	33497	1
33497	70897	1
33498	63093	1
33498	70669	1
33499	33839	1
33499	55328	1
33500	33500	1
33500	56703	1
33501	44370	1
33501	66743	1
33502	43587	1
33502	70356	1
33503	64612	1
33503	74235	1
33504	37613	1
33505	42263	1
33506	42319	1
33506	46407	1
33506	78665	1
33507	43677	1
33507	49631	1
33508	42991	1
33508	44790	1
33509	33519	1
33509	40514	1
33510	79805	1
33511	56349	1
33511	66299	1
33511	76706	1
33512	52312	1
33513	36739	1
33513	42715	1
33513	70754	1
33514	44558	1
33514	63159	1
33515	64368	1
33515	65704	1
33516	35232	1
33516	73425	1
33517	42973	1
33517	69183	1
33518	63887	1
33520	41634	1
33520	49535	1
33521	42623	1
33521	48258	1
33522	40187	1
33522	70235	1
33523	51903	1
33523	63070	1
33523	73970	1
33524	34889	1
33524	39350	1
33525	43392	1
33525	56620	1
33526	62880	1
33527	76931	1
33528	43395	1
33528	75124	1
33529	47403	1
33531	37830	1
33532	40521	1
33532	47092	1
33532	65901	1
33533	68926	1
33533	74318	1
33534	40040	1
33535	60086	1
33535	61553	1
33536	72399	2
33537	80107	2
33538	62516	1
33538	70584	1
33539	41869	2
33540	49458	1
33541	33541	1
33542	60241	1
33542	77725	1
33543	62902	1
33544	54649	1
33544	76770	1
33544	78647	1
33545	46779	1
33545	58451	1
33545	70650	1
33546	63722	1
33546	70505	1
33547	43285	1
33548	33548	1
33548	73228	1
33549	61655	1
33550	47196	1
33550	49634	1
33551	55414	1
33551	61794	1
33551	77106	1
33552	56634	1
33552	58095	1
33553	67529	1
33553	77137	1
33554	68967	1
33554	74799	1
33555	74957	1
33555	78513	1
33556	43713	1
33557	33557	1
33557	53921	1
33558	35166	1
33558	76963	1
33559	34807	1
33559	42981	1
33560	66642	1
33560	69329	1
33561	35948	1
33561	76833	1
33562	50600	1
33562	56356	2
33563	38163	1
33563	67140	1
33564	40890	1
33564	52460	1
33564	75418	1
33566	40162	1
33566	48908	1
33566	64668	1
33567	39344	1
33567	51353	1
33568	61615	1
33569	37043	1
33570	61214	1
33570	70098	1
33571	45184	1
33572	47307	1
33572	55750	1
33573	62826	1
33573	66613	1
33573	69677	1
33574	39518	1
33574	43016	1
33574	74615	1
33575	48068	1
33577	74331	1
33578	43057	1
33578	65357	1
33579	37347	1
33579	79346	1
33580	78168	1
33581	67378	1
33582	57143	1
33582	74233	1
33585	36875	1
33586	54611	1
33586	69118	1
33587	77958	1
33587	79439	1
33588	51015	1
33589	58389	2
33589	66538	1
33590	40269	1
33591	35693	1
33591	38788	1
33591	70966	1
33592	70601	1
33592	71249	1
33592	73802	1
33593	43821	1
33593	72782	1
33594	65761	1
33595	64895	1
33595	68208	1
33596	63742	1
33596	70463	1
33597	33606	1
33598	36675	1
33599	42304	1
33600	43149	1
33600	45548	1
33600	66428	1
33601	38241	1
33601	49104	1
33601	55878	1
33602	34843	1
33602	69803	2
33603	71310	1
33603	72779	1
33605	40951	1
33606	44639	1
33606	76868	1
33607	58131	1
33607	70150	1
33607	73428	1
33608	66934	1
33608	70278	1
33609	37144	1
33609	74218	1
33610	42025	1
33610	49744	1
33611	44629	1
33611	56754	1
33612	37267	1
33614	38905	1
33614	69304	1
33615	65037	1
33615	79951	1
33616	57169	2
33617	52440	1
33617	74069	1
33617	78604	1
33618	48892	1
33619	72851	1
33620	71607	1
33621	61864	1
33622	61974	1
33622	66333	1
33624	44761	1
33624	78008	1
33625	67453	1
33626	47349	1
33627	37433	1
33627	52670	1
33628	42796	1
33628	56730	1
33629	73123	1
33630	37882	1
33630	72769	1
33631	39208	1
33632	37783	1
33633	58698	1
33634	78609	1
33634	80050	1
33635	67840	1
33635	69774	1
33636	41819	1
33636	44232	1
33636	70987	1
33637	74092	1
33637	74787	1
33638	49287	1
33639	33639	1
33639	79068	1
33640	34150	1
33640	63692	1
33640	72522	1
33641	37792	1
33641	45875	1
33642	39575	1
33643	38259	2
33644	44013	1
33644	44903	1
33644	51581	1
33645	48003	1
33645	54294	1
33645	66435	1
33646	74624	1
33647	60912	1
33648	43256	1
33648	68098	1
33649	36894	1
33651	46461	1
33651	51438	1
33652	50374	1
33652	72058	1
33653	37903	1
33654	43850	1
33654	69517	1
33655	71152	1
33656	42601	1
33656	77645	1
33657	37300	1
33657	61190	1
33657	67183	1
33658	45061	1
33659	42397	1
33659	61880	1
33660	49715	1
33661	33675	1
33661	67052	1
33662	38218	1
33662	47826	1
33662	67542	1
33663	48626	1
33664	36562	1
33664	62389	1
33665	79869	1
33666	50954	1
33667	80054	1
33668	38223	1
33668	40851	1
33668	45833	1
33669	65379	1
33670	61890	1
33670	65658	1
33670	68864	1
33671	67803	1
33673	38417	1
33674	34600	1
33674	60612	1
33675	43402	1
33675	79905	1
33676	65642	1
33677	38402	1
33677	43785	1
33677	79185	1
33678	54764	1
33678	63376	1
33678	72187	1
33679	54383	1
33680	43079	1
33681	55658	1
33681	74999	1
33682	41958	1
33682	74393	1
33683	36723	1
33683	43932	1
33683	64785	1
33684	67811	1
33684	74299	1
33685	54635	1
33686	33824	1
33686	59201	1
33687	59377	1
33687	75910	1
33688	41351	1
33688	60847	1
33689	41550	1
33690	63526	1
33690	74826	1
33691	64148	1
33691	73043	1
33691	75085	1
33692	36951	1
33692	47348	1
33692	59161	1
33693	35838	1
33693	54820	1
33694	37276	1
33694	56374	1
33695	33695	1
33695	73286	1
33696	35887	1
33696	76030	1
33697	46040	1
33699	36680	1
33699	63573	1
33700	33700	1
33700	35262	1
33701	44347	1
33701	57723	1
33702	38076	1
33703	33703	1
33704	34182	1
33705	54746	1
33706	59439	1
33707	43029	1
33707	76049	1
33707	76170	1
33708	39938	1
33708	79599	1
33709	69435	1
33709	71333	1
33710	34931	1
33710	68163	1
33712	33712	1
33712	75079	1
33715	38042	1
33715	73103	1
33716	66457	1
33716	77556	1
33717	37248	1
33717	46341	1
33718	48047	1
33718	69041	1
33718	77118	1
33719	51787	1
33720	71373	2
33722	74912	1
33723	63297	1
33723	71301	1
33724	50765	1
33724	67622	1
33725	52278	1
33726	57748	1
33727	42656	1
33728	53250	1
33729	57254	1
33730	68193	1
33731	55339	1
33732	52834	1
33734	33734	1
33734	35480	1
33735	70429	2
33735	72367	1
33736	59905	1
33737	46277	1
33738	43635	2
33738	71968	1
33739	67558	1
33740	39173	1
33740	66987	1
33741	49821	1
33742	37266	1
33742	53554	1
33742	60628	1
33743	73828	1
33744	51526	1
33744	65441	1
33745	39150	1
33745	41432	1
33745	66559	1
33746	49319	1
33746	64442	1
33747	39303	1
33747	43231	1
33748	76392	1
33748	77781	1
33749	79059	1
33750	64649	1
33750	74397	1
33751	61152	1
33751	69482	1
33752	49310	1
33753	63778	1
33753	78037	1
33754	41510	1
33754	57496	1
33755	65717	1
33756	39686	1
33756	74509	1
33757	33757	1
33757	79082	1
33758	48386	1
33758	66187	1
33759	33787	1
33759	47478	1
33760	51893	1
33760	76228	1
33761	62742	1
33761	79578	1
33762	76292	1
33763	65594	1
33763	79604	1
33764	47328	1
33764	72920	1
33764	79828	1
33765	53364	1
33766	33766	1
33767	34026	1
33768	72565	1
33768	79135	1
33769	41533	1
33769	46301	1
33770	65894	1
33771	78250	1
33773	35192	1
33773	51724	1
33773	57325	1
33774	65929	1
33774	72798	1
33775	34938	1
33775	73624	1
33775	75776	1
33777	52400	1
33778	37233	1
33778	66535	2
33779	70376	1
33779	73739	1
33780	57171	1
33780	61308	1
33781	70732	1
33782	34972	1
33782	66208	1
33783	72501	1
33784	55864	1
33784	59070	1
33785	46969	1
33785	59947	1
33786	57096	1
33787	34743	1
33788	33788	1
33789	46607	1
33789	68355	1
33790	38335	1
33790	56327	1
33791	80377	1
33792	58387	1
33794	33794	1
33794	62506	1
33795	56363	1
33795	59161	1
33796	63932	1
33797	48275	1
33797	50154	1
33797	60753	1
33798	55349	1
33798	59963	1
33799	71851	1
33800	48874	1
33801	36453	1
33802	55343	1
33802	75610	1
33802	77167	1
33803	33803	1
33804	78956	1
33805	67375	1
33805	74087	1
33806	51942	1
33806	63321	1
33807	58621	1
33807	60969	1
33808	35711	1
33808	51181	1
33808	66530	1
33809	33809	1
33809	50705	1
33810	46061	1
33811	47924	1
33812	37150	1
33815	73425	1
33815	73845	1
33817	40333	1
33817	73751	1
33818	67772	1
33818	70537	1
33819	54835	1
33820	33820	1
33820	44739	1
33821	35405	1
33822	39762	1
33822	72980	2
33823	51409	1
33823	58538	1
33823	70810	1
33825	47404	1
33825	60358	1
33825	74116	1
33826	33826	1
33826	67867	1
33827	68983	1
33828	57429	1
33828	68418	1
33829	71626	1
33831	35468	1
33831	54084	1
33831	55588	1
33832	43905	1
33832	56431	1
33833	45558	1
33833	66980	1
33834	52166	1
33834	68880	1
33834	80168	1
33835	65282	1
33836	76954	1
33837	66090	1
33838	50108	1
33839	59521	1
33840	40484	1
33840	73916	1
33841	46528	1
33841	78246	1
33842	42638	1
33842	67265	1
33842	77379	1
33843	56319	1
33843	65832	1
33844	46862	1
33844	71869	1
33845	39713	1
33845	53737	1
33845	75220	1
33846	42809	1
33846	57622	1
33846	79583	1
33847	35782	1
33847	76675	1
33848	47514	1
33848	75793	1
33849	64657	1
33850	35592	1
33851	57031	1
33852	34252	1
33852	56061	1
33852	73201	1
33853	35945	2
33854	49773	1
33854	68522	1
33855	37855	1
33856	38109	1
33857	62604	1
33858	80111	1
33859	47279	1
33859	69604	1
33859	71239	1
33860	39221	1
33860	39240	1
33861	51506	1
33863	41879	1
33863	70937	1
33864	38138	1
33864	45824	1
33864	61280	1
33865	39465	1
33865	75222	1
33867	45182	1
33867	74343	1
33870	42556	1
33870	71905	1
33871	75669	1
33872	67445	1
33873	36696	1
33873	40025	1
33873	71936	1
33874	38663	1
33874	57804	1
33875	47483	1
33875	51848	1
33876	41839	1
33876	63114	1
33876	64013	1
33877	51129	1
33878	49620	1
33878	64573	1
33878	77482	1
33879	50844	1
33880	45316	1
33880	77682	1
33881	52738	1
33881	70859	1
33882	48852	1
33883	63266	1
33883	72071	1
33884	55502	1
33885	38975	1
33885	70818	1
33885	80444	1
33886	55823	1
33886	62734	1
33887	36294	1
33887	56960	1
33888	41231	1
33888	60184	1
33888	79329	1
33889	62201	2
33889	64396	1
33890	58256	1
33890	58495	1
33891	34852	1
33891	76651	1
33892	55869	1
33893	49405	1
33893	61168	1
33894	39592	1
33894	40339	1
33894	79993	1
33895	53330	1
33895	55860	1
33896	74151	2
33897	67869	1
33898	43910	1
33898	76393	1
33900	33900	1
33901	52982	1
33902	57892	1
33903	59761	1
33904	47143	1
33905	63505	1
33906	36834	1
33906	43027	1
33906	80368	1
33907	36996	1
33907	66782	1
33908	37187	1
33908	60257	1
33909	34103	1
33910	66018	1
33910	75164	1
33910	78580	1
33911	58214	1
33911	79966	1
33913	33913	1
33914	58909	1
33915	40772	1
33915	45435	1
33916	59958	1
33917	47009	1
33917	50283	1
33918	57177	1
33919	67093	1
33920	41094	1
33920	51828	1
33920	68086	1
33921	34846	1
33922	40308	1
33922	74368	1
33923	38121	1
33923	45285	1
33923	49512	1
33924	57891	1
33924	65434	1
33925	37066	1
33925	46152	1
33925	49355	1
33926	44471	1
33926	46112	1
33926	78918	1
33927	51332	1
33928	67616	1
33929	37230	1
33929	45920	1
33930	52870	1
33930	70748	1
33930	71351	1
33931	49629	1
33931	67618	1
33932	47873	1
33932	70095	1
33933	51766	1
33933	59557	1
33933	79455	1
33934	35059	1
33935	70771	1
33936	54620	1
33937	35067	1
33937	37871	1
33938	61326	1
33938	74512	1
33939	47565	1
33939	53501	1
33940	70916	1
33940	75678	1
33941	56469	1
33941	78289	1
33942	55103	1
33942	56728	1
33942	70052	1
33943	45744	1
33943	52177	1
33943	56885	1
33944	43156	1
33944	80152	1
33944	80386	1
33945	77927	1
33946	41451	1
33947	38926	1
33947	48081	1
33949	63950	1
33949	71086	1
33950	39928	1
33950	54225	1
33951	48476	1
33951	65135	1
33952	40424	2
33953	38631	1
33954	42988	1
33954	45195	1
33954	48308	1
33955	61552	1
33955	64522	1
33956	40369	1
33956	68706	1
33956	76721	1
33957	35270	1
33957	73966	1
33958	76513	1
33958	77976	1
33959	58965	1
33960	66024	1
33961	45530	1
33962	61126	1
33962	73355	1
33962	74805	1
33963	40143	1
33963	64379	1
33964	52416	1
33965	44289	1
33965	50434	1
33965	67222	1
33966	38575	1
33966	58761	1
33967	68326	1
33967	70061	1
33968	51338	1
33968	67036	1
33968	78539	1
33969	43211	1
33969	79287	1
33970	33970	1
33971	47254	1
33971	47693	1
33971	62156	1
33972	65599	1
33974	42081	1
33974	71945	1
33975	49777	1
33975	61714	1
33976	36186	1
33976	48522	1
33977	34484	1
33977	48385	1
33978	33978	1
33978	46676	1
33979	40401	1
33979	49743	1
33980	48482	1
33980	73314	1
33981	44074	1
33982	43701	2
33982	51401	1
33983	54195	1
33983	55106	1
33983	56718	1
33984	35488	1
33984	76257	1
33985	55058	1
33985	57124	1
33986	48299	1
33986	59437	1
33987	52895	1
33987	72783	2
33988	33988	1
33988	52823	1
33989	54958	1
33989	58456	1
33989	68675	1
33990	52095	1
33990	64850	1
33991	38870	1
33991	60857	1
33992	33992	1
33992	57337	1
33993	72931	1
33995	33995	1
33995	59933	1
33996	46622	1
33996	55805	1
33997	33997	1
33997	38718	1
33998	47410	1
33998	79555	1
33999	78402	1
34000	34000	1
34001	65425	1
34002	34002	1
34002	66313	1
34003	36206	1
34003	63542	1
34004	74557	1
34005	57474	1
34005	64820	1
34006	70832	1
34006	73252	1
34007	47421	1
34007	52728	1
34008	36210	1
34008	62215	1
34009	40320	1
34009	59345	1
34010	41289	1
34011	69526	1
34014	55407	1
34014	66051	1
34014	71737	1
34015	39546	1
34015	60553	1
34015	63397	1
34016	63636	1
34018	77083	1
34019	41636	1
34019	70194	1
34020	46666	1
34020	56418	1
34020	62372	1
34021	42287	1
34021	58718	1
34022	45164	1
34022	45601	1
34023	45194	1
34023	63312	1
34023	73469	1
34024	56380	1
34024	56995	1
34025	52406	1
34025	59411	1
34025	66282	1
34027	46657	1
34027	73117	1
34028	38087	1
34028	56543	1
34028	77837	1
34029	34867	1
34029	57226	1
34029	66377	1
34030	51458	1
34031	47512	1
34031	61068	1
34033	50282	1
34034	40702	1
34034	60641	1
34034	67006	1
34035	71518	1
34035	79425	1
34036	40963	1
34036	72451	1
34036	77773	1
34037	34037	1
34038	53157	1
34038	56367	1
34038	59570	1
34042	38852	1
34043	79009	1
34044	50320	1
34044	70501	1
34044	73649	1
34045	62796	1
34045	79570	1
34046	40242	1
34047	55657	1
34047	77650	1
34048	46868	1
34048	68478	1
34049	40607	1
34049	67394	1
34050	57203	1
34050	71662	1
34051	42942	1
34052	43179	1
34052	68952	1
34053	54306	1
34054	46388	1
34054	61638	1
34055	52751	1
34056	34056	1
34059	69453	1
34060	40776	1
34060	58875	1
34061	34061	1
34063	45975	1
34063	47139	1
34063	66214	1
34064	68627	1
34065	42329	1
34066	45461	1
34066	55771	1
34067	45417	1
34068	40754	1
34068	64051	1
34069	59444	1
34069	78297	1
34070	42523	1
34070	77452	1
34071	43184	1
34071	46223	1
34071	53413	1
34072	34072	1
34073	41701	1
34073	45891	1
34073	75332	1
34074	59437	1
34074	61132	1
34075	55295	1
34075	72269	1
34076	37549	1
34077	40821	1
34079	38540	1
34079	46689	1
34080	63797	1
34081	57183	1
34081	75681	1
34082	51528	1
34082	65616	1
34083	39970	1
34084	40458	1
34084	57137	1
34084	64445	1
34086	47341	1
34086	52687	1
34087	59359	1
34087	69005	1
34089	69920	1
34089	74798	1
34090	56785	1
34090	59983	1
34092	37019	1
34092	45502	1
34092	57525	1
34093	38234	1
34094	60795	1
34094	68853	1
34095	53965	1
34096	70864	1
34096	79405	1
34097	40127	1
34097	77001	1
34098	73004	1
34099	34112	1
34099	50812	2
34100	35027	1
34100	58639	1
34101	35920	1
34101	44761	1
34102	49480	1
34102	50817	1
34102	65246	1
34103	69181	1
34103	70220	1
34104	42479	1
34104	46340	1
34104	51322	1
34105	37391	1
34106	34106	1
34107	44219	1
34107	59635	1
34108	67458	1
34108	75190	1
34109	38101	1
34109	53313	1
34111	34111	1
34112	45815	1
34112	64839	1
34113	37496	1
34113	72292	1
34113	80311	1
34114	43946	1
34114	80376	1
34115	50833	1
34115	59010	1
34116	70687	1
34116	74249	1
34117	40298	1
34118	65275	1
34119	36482	1
34119	42676	1
34119	79784	1
34120	34120	1
34120	45581	1
34121	40906	2
34122	34437	1
34123	71765	1
34124	45763	1
34124	52559	1
34124	70139	1
34125	73600	1
34125	77320	1
34126	71719	1
34126	77101	1
34127	42218	1
34127	77343	1
34128	51093	1
34129	44908	1
34130	43269	1
34130	65336	1
34131	51219	1
34131	71877	1
34131	75763	1
34132	50343	1
34132	54860	1
34133	61967	1
34133	77306	1
34134	79303	1
34135	37575	1
34135	64044	1
34136	34136	1
34136	64579	1
34137	48991	1
34137	69507	1
34138	34138	1
34139	42205	1
34139	64528	1
34139	67359	1
34141	56681	1
34141	64703	1
34141	74750	1
34142	49347	1
34143	44783	1
34144	56959	1
34145	34145	1
34145	77573	1
