chain	xlink1	xlink2
26498	16045	13883
26499	4433	4433
26500	1114	1106
26501	14434	8211
26503	11926	9542
26504	1250	4523
26505	8117	5034
26506	5157	15276
26507	1395	11590
26508	11635	14367
26509	3928	6526
26510	6325	11423
26511	7284	5698
26512	10387	860
26513	5806	12585
26514	530	13009
26515	3245	5446
26516	12361	12993
26517	10575	1557
26518	7057	13931
26519	12227	2214
26520	863	13560
26521	12987	2651
26522	2819	7371
26523	13246	12062
26524	4314	1401
26525	2520	874
26526	8260	14637
26527	8320	1992
26528	11791	6073
26529	2928	2928
26530	776	8945
26531	14474	799
26532	3858	1534
26533	4089	3525
26534	2881	6351
26535	15761	9864
26536	278	15348
26537	2010	2010
26538	14084	1379
26539	6120	1433
26540	13394	10278
26541	6175	10261
26542	8673	2010
26543	3146	9802
26544	578	12989
26545	4765	2400
26546	12967	15140
26547	4131	10049
26548	8504	9260
26549	15141	3245
26550	12227	10933
26551	7765	9003
26552	1865	2805
26553	12580	15966
26554	5929	2819
26555	3516	11472
26556	14694	106
26557	5646	7930
26558	2901	12067
26559	5330	5664
26560	14078	9152
26561	7123	13149
26562	2807	1821
26563	4104	8110
26564	6967	8445
26565	5034	3523
26566	3880	3013
26567	8621	437
26568	11926	2920
26569	15808	4875
26570	10657	9547
26571	3621	8309
26572	4891	2174
26573	8584	8584
26574	6922	7517
26575	8928	15399
26576	15163	361
26577	3434	1122
26578	1985	2706
26579	10559	11362
26580	13796	10220
26581	11499	184
26582	3851	6314
26583	11049	9318
26584	8011	5357
26585	12062	12893
26586	10166	9559
26587	5138	7159
26588	5458	1446
26589	3912	13711
26590	236	4210
26591	6601	7368
26592	4242	5162
26593	9738	1278
26594	3576	12567
26595	9598	1223
26596	3132	14198
26597	12829	5310
26598	3590	9195
26599	11760	12470
26600	5697	993
26601	5771	2396
26602	9349	12052
26603	3017	10310
26604	9802	3386
26605	3849	8151
26606	4370	4252
26607	14271	12432
26608	10031	9706
26609	6281	10553
26610	13725	14381
26611	12981	3214
26612	9307	6116
26613	8649	15182
26614	4135	8949
26615	3065	14936
26616	4279	11630
26617	11266	15548
26618	5899	2489
26619	1175	12998
26620	11489	10898
26621	3210	9160
26622	11630	10736
26623	5299	5514
26624	231	1033
26625	5559	2037
26626	9072	671
26627	10880	3977
26628	13975	2456
26629	5705	5705
26630	1772	1772
26631	1973	15251
26632	6256	9803
26633	8984	5815
26634	3799	135
26635	12002	12610
26636	8756	8564
26637	15787	2855
26639	1919	7404
26640	15009	5292
26641	612	15991
26642	7651	4792
26643	6751	4795
26644	10231	10231
26645	4966	11390
26646	4631	4641
26647	3232	15182
26648	9374	5477
26649	8703	11538
26650	13060	10576
26651	5940	204
26652	15452	8502
26653	9776	15136
26654	2381	1033
26655	3463	9475
26656	7885	2222
26657	794	13102
26658	264	2108
26659	7722	461
26660	3977	9510
26661	11180	3015
26662	347	13180
26663	8091	787
26664	1952	240
26665	802	375
26666	3512	14155
26667	266	1610
26668	2196	9812
26669	14964	4107
26670	7947	10252
26671	13971	2045
26672	9319	13834
26673	2593	8039
26674	3661	536
26675	12953	2718
26676	13648	1384
26677	7400	14565
26678	13354	13455
26679	7837	2347
26680	7236	3147
26681	13717	15252
26682	12204	3434
26683	4095	11338
26684	11266	8125
26685	15026	4509
26686	5910	13306
26687	15838	9909
26688	11693	4035
26689	9566	11324
26690	15919	2067
26691	10671	771
26692	10671	8789
26693	2268	5038
26694	6130	7008
26695	13797	3350
26697	11711	1771
26698	3086	11253
26699	10518	5700
26700	12007	10092
26701	12142	9262
26702	2332	2052
26703	12427	3260
26704	11340	3350
26705	14179	13675
26706	2387	12131
26707	11480	15534
26708	4792	9187
26709	12848	5694
26710	8795	342
26711	1468	15561
26712	11959	14058
26713	7837	8194
26714	2593	11873
26715	3415	7652
26716	11391	12504
26718	2172	1872
26719	5289	12822
26720	4886	2950
26721	7382	3244
26722	4880	10973
26723	1252	5263
26724	15521	10889
26725	4290	6068
26726	6851	8707
26727	9232	5825
26728	2412	14929
26729	2620	2601
26730	13575	4662
26731	11293	11712
26732	9816	15902
26733	10053	11126
26735	5597	7940
26736	1364	4262
26737	11750	12081
26738	15817	3976
26739	11873	3946
26740	4217	1776
26741	11139	15307
26742	5812	5736
26743	7969	870
26744	5197	5757
26745	10531	681
26746	7173	4168
26747	12594	4030
26748	2245	13223
26749	14066	13673
26750	4439	8173
26751	11980	5555
26752	7353	4677
26753	387	5674
26754	13027	9501
26755	8190	10843
26756	15711	5604
26758	6288	1109
26759	8496	13134
26760	15224	7001
26761	14985	3546
26762	12512	15903
26763	14826	6357
26764	3670	15627
26765	14660	4856
26766	71	6455
26767	6308	12111
26768	5253	5253
26769	11157	11783
26770	1181	13455
26771	11192	14389
26772	12002	3000
26773	2954	6154
26774	13573	2641
26775	987	12296
26776	7743	7743
26777	7106	8908
26778	8348	15591
26779	13401	2364
26780	14973	6415
26781	10204	13674
26782	10483	7453
26783	4030	11310
26784	8954	4253
26785	7656	5674
26786	5611	12520
26788	892	13279
26789	15432	15432
26790	12907	1522
26791	5549	4402
26792	886	2831
26793	9536	15566
26794	1910	7321
26796	12293	14062
26797	4190	10053
26798	6762	14210
26799	6786	11630
26800	4011	10727
26801	5639	5054
26802	12043	8043
26803	15177	10145
26804	985	10908
26805	7098	3467
26806	1625	12497
26807	1625	5065
26809	15403	385
26810	1562	7183
26811	13311	3843
26812	878	3148
26813	13776	9640
26814	12910	4252
26815	15940	10905
26816	13358	2970
26817	6782	6782
26818	9204	12724
26819	1358	14792
26820	4334	13924
26821	7073	257
26822	624	5038
26823	14454	2831
26824	8854	7613
26825	5294	4011
26826	4180	12979
26827	1190	15108
26828	9685	8286
26829	15955	11126
26830	9833	3897
26831	8489	9118
26832	1117	1704
26833	3976	5597
26834	8814	8814
26835	6458	3817
26836	14322	14322
26837	5794	9212
26838	9823	3392
26839	8043	12497
26840	2579	5545
26841	11654	12798
26842	11648	4699
26843	6635	4540
26845	2497	12907
26846	10152	2497
26847	14924	10389
26848	13279	8051
26849	16035	7185
26850	4703	8915
26851	15574	3501
26852	7989	4880
26853	9591	1717
26854	7492	12828
26855	6580	6437
26856	6211	9557
26857	8636	3501
26858	8053	13529
26859	13781	4359
26860	5531	673
26861	9927	9927
26862	14302	13937
26863	9523	3108
26864	5132	2684
26865	9088	5132
26866	10727	9923
26867	5810	6153
26868	8814	11097
26869	6614	5714
26870	6633	14534
26871	8201	13137
26872	8474	10844
26873	13314	2106
26874	11524	4713
26875	10529	2153
26876	15268	15268
26877	5370	10505
26878	15556	901
26879	11452	12189
26880	15237	851
26881	14050	11744
26882	12520	7267
26883	1598	4513
26884	10685	3668
26885	3874	3874
26886	8029	1713
26888	15674	15675
26889	3286	8979
26891	1830	3387
26892	14512	11606
26893	7691	10336
26894	9039	15167
26895	2923	13743
26896	495	2651
26897	8184	8081
26898	1996	2711
26899	11494	2145
26900	5714	11494
26901	3778	11587
26902	8113	9334
26903	5061	14663
26904	4760	6541
26905	3859	4974
26906	7308	10946
26907	5912	10971
26908	8910	1183
26909	2435	12864
26910	7241	12056
26911	11998	2795
26912	12907	4361
26914	16110	6715
26915	12643	7999
26916	3003	10006
26917	6640	15196
26918	873	12096
26919	2920	7309
26920	2461	3005
26921	15155	2059
26922	2138	16094
26923	1724	12090
26924	10061	13118
26925	1809	10927
26926	15734	8088
26928	14664	2145
26929	14068	477
26930	13035	10061
26931	9726	9745
26932	13137	1903
26933	14090	1478
26934	7145	13423
26935	10332	15618
26936	2535	7710
26937	12878	15312
26938	11830	10818
26939	6250	3266
26940	1552	898
26941	7362	11357
26942	227	958
26943	12608	15471
26944	4232	15880
26945	11880	11407
26946	10320	7632
26948	654	15752
26949	12992	2075
26950	14748	2237
26952	8763	8602
26953	8732	1075
26954	12721	13901
26955	2625	4546
26956	5171	5171
26957	5077	8760
26958	15507	15507
26959	2461	253
26960	1963	14084
26961	10780	3945
26963	13500	545
26964	6348	11504
26965	9019	10079
26966	574	11556
26967	9537	4598
26968	15326	171
26969	14110	333
26970	4713	15593
26971	2460	11319
26972	5749	6788
26973	4859	9652
26974	7267	10810
26975	15841	901
26976	1744	4120
26977	819	14662
26978	7053	7053
26979	12961	7734
26980	15125	11368
26981	4164	13144
26982	9027	8826
26983	13318	9282
26984	5532	4018
26985	14554	9964
26986	14591	2952
26987	3841	3201
26988	11667	15482
26989	7040	9870
26990	4927	9842
26991	13375	11486
26992	13035	2370
26993	14226	1276
26994	5809	12505
26995	13477	10780
26996	15704	10604
26997	9978	15402
26998	4017	6155
26999	7451	10604
27000	649	5962
27001	8634	6951
27002	9095	608
27003	10175	15686
27004	15025	7617
27005	6480	1837
27006	7071	7071
27007	1651	6760
27008	12027	12346
27009	5538	1631
27010	5538	2336
27011	15508	7053
27012	536	1542
27013	4523	15165
27014	4548	14849
27015	8290	3132
27016	8110	8110
27017	6664	2966
27018	1075	6970
27019	302	13375
27020	2191	13997
27021	3751	3160
27022	11273	5762
27023	15876	8974
27024	3748	10061
27025	985	3945
27026	3851	15701
27027	5980	13537
27028	11806	1784
27029	15182	8649
27030	6165	3232
27032	4197	8830
27033	12266	14639
27034	2055	11275
27035	3912	10091
27036	6760	856
27037	3658	11485
27038	874	10006
27039	15254	10395
27040	418	418
27041	4147	14382
27042	11238	4893
27043	4513	3208
27044	15731	8744
27045	5279	900
27046	15419	5227
27047	9678	9678
27048	5949	5949
27049	14161	15086
27050	15102	2479
27051	3563	16016
27052	5833	11647
27053	3132	3132
27054	9473	7253
27055	7836	8774
27056	1065	2909
27057	8132	1860
27058	13039	15808
27059	7306	12144
27060	6293	7031
27061	4806	5306
27062	5899	16088
27063	14858	2274
27064	2897	15182
27066	12249	8715
27068	7289	6747
27069	336	5963
27070	13840	3525
27071	7930	1118
27072	13967	13643
27073	11073	6834
27074	13869	10004
27075	8578	5268
27076	900	5382
27077	3527	5063
27078	1439	9598
27079	15508	15309
27080	2396	5073
27081	967	13606
27082	15309	14746
27083	15315	5771
27084	4578	5556
27085	11685	3429
27086	3353	13276
27087	8206	13019
27088	14996	6271
27089	6325	3616
27090	2352	6573
27091	9956	9956
27092	1784	11806
27093	10767	13903
27094	7944	2489
27095	3168	567
27096	7922	7155
27097	12557	15748
27098	4040	3100
27099	16125	15576
27100	1160	4651
27101	15428	6487
27102	1416	5834
27103	5963	3495
27104	5963	9559
27105	15844	3701
27106	106	3565
27107	14096	6508
27108	10222	11834
27109	4001	14220
27110	7587	4013
27111	3593	15575
27112	9104	1567
27113	5103	10110
27114	10845	12581
27115	6102	4453
27116	3751	10216
27117	8665	5556
27118	9888	210
27119	8715	6471
27120	501	8665
27121	3694	3130
27122	13652	15983
27123	7536	89
27124	3640	4350
27125	10301	1317
27127	3134	2088
27128	12804	10434
27129	11091	5615
27130	14391	5197
27131	11489	5357
27132	269	11917
27133	15874	3565
27134	13024	400
27135	11384	6183
27136	15011	1865
27137	10393	14290
27138	734	6404
27139	14185	14185
27140	9813	14843
27141	12669	10728
27142	14556	6950
27143	9417	6516
27144	816	202
27145	10681	13472
27146	257	6178
27147	6993	1671
27148	12937	4709
27149	1061	115
27150	8556	4792
27151	5292	10301
27152	10728	10728
27153	6571	12669
27154	8447	3000
27155	5531	4856
27156	1158	4040
27157	2012	15720
27158	15764	3100
27159	15591	6549
27160	724	724
27161	13399	9654
27162	14973	9528
27163	7669	4062
27164	14822	12004
27165	12175	8703
27166	15700	1030
27167	24	6414
27168	5310	5310
27169	13385	14290
27170	449	7067
27171	4730	11928
27172	9068	3391
27173	2265	9314
27174	7883	4754
27175	8250	8374
27177	8073	6921
27178	2909	8224
27179	6571	7529
27180	15461	2735
27181	8224	9782
27182	1590	9044
27183	15211	7664
27184	6960	7227
27185	4374	4330
27186	15565	7797
27187	12371	3568
27188	2627	12920
27189	4764	4764
27190	3489	7619
27191	3353	13374
27192	14540	3927
27193	9885	9885
27194	13013	9900
27195	7859	1767
27196	866	295
27197	10393	5940
27198	2114	5094
27199	11821	610
27200	13223	7699
27201	4213	11686
27202	347	4426
27203	15224	15454
27204	753	632
27205	5815	11493
27206	12713	1671
27207	3885	790
27208	13709	13709
27209	5549	5241
27210	5524	13184
27211	14536	2445
27212	8241	7638
27213	15852	6816
27214	10853	7002
27215	3333	7878
27216	11134	11134
27217	9554	6966
27218	6744	8109
27219	8780	5735
27220	11263	7495
27221	3328	1619
27222	11174	435
27223	11738	12312
27224	4828	11289
27225	9921	1597
27226	8771	12859
27227	2114	6815
27228	705	4947
27229	11998	7426
27230	5989	5223
27231	13581	4977
27232	1778	9188
27233	2026	4118
27234	4947	2016
27235	10776	15238
27236	13425	1056
27237	5661	1684
27238	7978	5772
27239	11324	9408
27241	10548	679
27242	16045	6537
27243	4437	1710
27244	7887	4617
27245	798	13112
27246	10548	8683
27247	8522	12737
27248	3670	15627
27249	11433	3914
27250	14200	14200
27251	3476	110
27252	11380	4581
27253	1555	7831
27254	9570	110
27255	2494	4721
27256	10543	10389
27257	2803	10502
27258	12314	5793
27260	15447	4000
27261	3060	10292
27262	1449	13983
27263	12072	7383
27264	14442	1517
27265	9170	6307
27266	6106	11394
27267	7898	11876
27268	9615	5094
27269	1117	2280
27270	2763	8051
27272	8470	84
27273	3760	3760
27274	9557	13425
27275	7445	12311
27276	5663	5825
27277	3879	4191
27278	817	2955
27279	14255	164
27280	1412	10318
27281	13354	9865
27282	10669	5119
27283	1199	7326
27284	10446	7191
27285	9858	6811
27286	7796	5246
27287	10502	10145
27288	8757	15447
27289	10765	4974
27290	13727	8904
27291	3101	4760
27292	1162	7656
27293	7814	11034
27294	11268	11663
27295	1799	1764
27296	12384	13102
27297	15909	8263
27298	9282	7997
27299	7857	954
27300	11534	10374
27301	8028	13267
27303	14718	5555
27304	11961	6446
27305	3571	14293
27306	11083	5924
27307	1415	12512
27308	7201	10205
27309	1117	8106
27310	4300	9787
27311	11480	11314
27312	10322	2149
27313	1364	9213
27314	14209	1558
27315	9239	8221
27316	11735	1173
27317	5119	13808
27318	15875	6541
27319	8859	8565
27320	14073	13533
27321	8882	2358
27322	14401	13650
27323	7814	13102
27324	1347	744
27325	3931	15730
27326	8006	2831
27327	4228	14551
27328	7686	7686
27329	7999	10834
27330	7445	4081
27331	2549	8509
27332	12171	11712
27333	15254	8472
27334	5549	5843
27335	10643	10643
27336	15855	9008
27337	8257	14068
27338	5661	15504
27339	3772	6615
27340	14043	7708
27341	9679	13851
27342	8303	14217
27343	6810	7684
27344	4911	11639
27345	3995	4807
27346	1297	13306
27347	5336	1796
27348	6550	11606
27349	8449	13896
27350	3721	11605
27351	2337	13650
27352	3064	3975
27353	7365	845
27354	1956	3111
27355	14128	5650
27356	280	10292
27357	2795	11998
27358	2358	6452
27359	629	14154
27360	7899	7594
27361	8200	2030
27362	3529	7510
27363	16110	12992
27364	13007	14551
27365	8126	1946
27366	8803	4290
27367	8126	5772
27368	2993	11880
27369	1477	5890
27371	10834	3315
27372	11323	873
27374	11736	8362
27375	1684	3032
27376	7170	6872
27377	9933	7960
27378	9497	13944
27379	13572	13087
27380	10563	4276
27381	3051	7213
27382	15665	2434
27383	8143	12003
27384	3975	9788
27385	11014	11524
27386	5716	1552
27387	2194	3237
27388	3447	8882
27389	13889	13355
27390	9924	2660
27391	3171	4880
27392	4984	10200
27394	2299	4715
27395	15540	13760
27396	6651	13924
27397	5015	3585
27399	1245	6186
27401	10288	3451
27402	1477	12834
27403	11736	1176
27404	7999	15022
27405	14398	3774
27406	9527	14664
27407	81	5505
27408	13334	7126
27409	5907	13613
27410	1910	3679
27411	5895	416
27412	4011	2708
27413	13467	8060
27414	7917	7917
27415	8143	7145
27416	3447	3453
27417	15730	1563
27418	11189	15017
27419	8566	15665
27420	6584	3931
27422	9815	8093
27423	6209	6209
27424	9234	9468
27425	3515	8419
27426	8419	3237
27427	5238	3006
27428	11647	5437
27429	10313	8408
27430	1230	5645
27431	3706	15525
27432	3563	14998
27433	87	15908
27434	7570	9859
27435	10542	6830
27436	13959	6655
27437	173	9458
27438	9932	14381
27439	10285	13529
27440	4514	7126
27441	12272	529
27442	2711	2711
27443	8195	8543
27444	8380	4031
27445	11629	14344
27446	6965	6633
27448	9952	8064
27449	14418	9995
27450	3800	9815
27451	15593	11726
27452	15064	7646
27453	561	8802
27454	5769	7166
27455	15087	11830
27456	4534	15175
27457	16051	3924
27458	15617	11285
27459	5872	4755
27460	4367	7696
27461	935	15851
27462	2169	11786
27463	201	8547
27464	873	14562
27465	2599	352
27466	14793	4079
27467	13520	6830
27468	4215	6699
27469	9508	1373
27470	9366	9039
27471	11690	4495
27472	75	10336
27473	6512	15356
27474	7547	12858
27475	281	4017
27476	9066	1485
27477	15906	13085
27479	13837	4027
27480	1247	12921
27482	13931	12361
27483	3266	1850
27484	34	7817
27485	3578	6675
27486	7765	11022
27487	13816	15929
27488	7407	935
27489	4513	3607
27490	12912	8743
27491	10912	9049
27492	4548	2933
27493	8114	5449
27495	5777	15452
27496	8678	2993
27497	14246	10022
27498	1245	10687
27499	8926	12144
27500	7644	4842
27501	3849	11490
27502	4957	12722
27503	3272	7691
27504	14157	15313
27505	11555	7055
27506	14797	4460
27507	13670	416
27508	10604	13582
27509	6674	4240
27510	10228	8252
27511	10365	9446
27512	9019	1903
27513	5885	13500
27514	4414	2495
27515	3511	4678
27516	274	247
27517	242	2460
27518	11371	9479
27519	5897	10734
27520	15556	5982
27521	14474	12022
27522	13606	11073
27523	16087	9029
27524	11074	5008
27525	4777	1114
27526	2369	2820
27527	11667	5872
27528	13690	7538
27529	4453	13472
27530	11421	14375
27531	302	13328
27532	9812	15114
27533	703	10310
27534	4109	15313
27535	16106	8651
27536	7521	12132
27537	8690	11509
27538	3259	14872
27539	15423	8116
27540	7031	6670
27541	4270	889
27542	10240	15335
27544	15648	12233
27545	5147	12912
27546	6428	8174
27547	5514	10878
27548	12445	8827
27549	12617	14864
27550	6488	7015
27551	12615	15301
27552	11565	12528
27553	9021	3636
27554	388	7973
27555	15144	5089
27556	4264	11928
27557	15430	4951
27558	9299	2696
27559	3844	4836
27560	10000	9470
27561	13197	15102
27564	10170	9357
27565	2580	11981
27567	4968	3851
27568	8731	13413
27569	3928	11106
27570	596	2352
27571	10261	15149
27572	8527	2214
27573	8312	5244
27574	1341	6281
27575	4040	9956
27576	11839	7924
27577	3372	9354
27578	5056	15746
27579	11757	12611
27580	9599	1524
27581	7682	7640
27582	3636	10653
27583	3639	2323
27584	5299	12175
27585	6183	8163
27586	1185	6725
27587	5940	866
27588	7430	15652
27589	4420	13967
27590	1248	67
27591	14628	802
27592	10195	12229
27593	5474	10816
27594	15145	1930
27595	15138	13394
27596	8907	8256
27597	15273	10542
27598	8507	2668
27599	7031	15149
27600	13473	3986
27601	12538	8240
27602	15788	2943
27603	14271	11918
27604	14382	7079
27605	986	13530
27606	13013	1148
27607	721	1871
27608	7675	1775
27609	6471	8780
27610	9367	5935
27611	1647	3287
27612	5511	6786
27613	3707	12339
27614	14415	14903
27615	2395	12486
27616	9389	4233
27617	9117	9117
27618	4566	4825
27619	13196	2020
27620	3805	9915
27621	10421	12915
27622	2586	9904
27623	13003	9988
27624	3140	4273
27625	3903	8137
27626	10161	5687
27627	13103	8065
27628	9819	15472
27629	10276	7066
27630	1046	14545
27631	11908	5508
27632	2437	9666
27633	1384	9574
27634	5759	15219
27635	12148	12609
27636	9775	965
27637	4739	7066
27638	8758	13714
27639	3117	13992
27640	4279	1089
27641	6976	14206
27642	5086	15990
27643	15576	13740
27644	6014	6014
27645	11988	14804
27646	7197	4661
27647	811	15952
27648	3707	12827
27649	2171	13297
27650	13600	14096
27651	14440	13568
27652	5153	3088
27653	12900	14479
27654	11211	12431
27655	6967	3523
27656	14738	11759
27657	8892	8892
27658	2227	11650
27659	14004	3855
27660	7110	2389
27661	14976	5557
27662	13624	13624
27663	11908	5884
27664	2580	5387
27665	8428	13459
27666	8790	6716
27667	5695	14666
27668	4135	13330
27669	1566	1566
27670	8556	9092
27671	11489	13897
27672	11499	12267
27674	1616	14670
27675	16001	15810
27677	369	9254
27678	11573	5458
