X Y Z
36.128753 41.672615 250.044267
38.988636 35.169473 248.444622
7.315048 22.757837 249.270133
70.323697 17.603172 18.617895
48.429371 254.680433 21.415209
55.240816 228.165440 248.673528
76.361491 231.537216 19.252355
59.701114 245.079984 33.025399
51.008319 240.441115 24.759607
48.612049 238.608006 6.905560
38.863851 237.078480 29.204610
64.753289 11.928471 41.854256
67.662549 41.227444 41.345776
67.137849 26.192849 8.942205
65.798287 34.135817 248.428908
118.305637 3.512012 248.297336
72.299595 225.653618 26.436891
68.870893 238.100035 29.582897
108.141043 233.197439 44.262294
132.262316 19.410527 11.657219
145.057184 5.860872 242.600974
101.032362 244.984490 248.074203
104.354045 249.428097 231.064220
117.948206 15.906975 13.830329
125.019150 34.750726 17.503872
149.263003 225.349942 238.539389
142.110260 244.643251 235.579602
135.103305 66.805064 26.074492
141.960273 76.531523 11.333473
173.224300 247.067375 247.515609
185.561721 230.277308 230.104816
175.876697 231.327648 18.444490
187.985370 254.370511 22.984220
193.966895 10.764704 2.506653
157.526729 239.802447 166.975898
151.445276 6.765251 182.509534
170.822598 27.241863 22.589617
128.293466 10.560179 20.007896
176.244556 2.977366 39.528003
201.580951 15.844694 23.042292
240.343797 2.354405 236.410438
240.397323 252.805866 205.233301
3.916691 4.175468 227.436372
215.813477 9.982407 251.724396
205.439720 13.815965 13.897536
230.842245 31.261661 8.585191
227.224846 9.536418 247.554922
230.908452 41.110675 243.127216
242.386597 9.956633 4.488467
254.637582 22.806494 10.484646
216.915963 25.394917 39.010620
24.356022 56.091003 31.884522
223.556677 47.048264 238.285059
204.558014 39.486332 234.274603
61.401480 36.057522 23.675248
73.526249 19.960328 36.437085
235.804301 19.124617 13.205110
7.270257 31.620136 14.339937
86.450857 41.427519 202.491548
78.180977 45.585241 216.891602
78.428883 82.240407 249.611666
62.124161 68.742496 1.343962
6.423912 40.921996 19.152118
18.581968 34.135431 49.004763
42.235184 11.887609 29.204278
92.681571 196.255025 3.632171
80.787430 210.874286 15.157137
120.581741 25.377985 253.605677
117.693565 22.280434 20.886726
135.723142 5.359874 243.447083
139.135021 9.909125 228.856112
110.099593 58.677751 26.194976
118.332359 30.336247 43.673590
95.612415 27.082938 245.125256
108.849395 18.009745 234.315326
66.971825 53.248572 7.213234
43.526095 60.442093 8.343366
97.588551 18.056280 227.674157
101.488289 35.938037 222.952884
150.389150 17.687162 239.170312
145.449798 17.938970 242.069469
176.533047 50.662419 249.538947
165.850549 56.593966 243.817204
158.301886 36.889919 240.087455
115.242050 37.548233 19.917661
130.508063 66.257642 8.717060
183.974690 20.670383 30.644133
181.897515 38.428442 22.674098
169.703096 16.833013 8.789515
187.973849 2.263701 14.842460
243.204208 242.174537 247.921881
215.067626 253.632970 21.411706
201.076015 250.592467 239.651287
200.580577 12.695314 225.843615
244.640418 220.860753 255.184205
247.303722 232.602945 0.664128
218.067945 251.526077 16.379061
214.736081 5.825313 14.526736
211.834761 42.353363 33.461667
205.826134 51.733269 38.618871
11.027789 35.434005 250.161430
208.712302 251.008694 235.599051
35.701723 98.585342 10.827801
29.933024 41.433791 56.211209
43.736226 25.535422 37.536688
67.717145 31.997708 43.335532
56.456491 34.560756 65.382410
30.464897 39.636140 11.942846
244.426732 60.444124 14.099679
4.735198 47.921812 10.386398
33.703437 101.247764 248.171399
22.940469 82.184293 0.386599
48.336595 75.972492 250.405296
47.650807 52.051927 250.367925
24.426452 63.343814 19.593491
45.915814 80.335235 0.748120
121.082159 89.075858 255.274028
113.590521 91.349015 230.850797
90.813650 57.946140 196.725862
76.277860 61.808558 236.972029
138.454534 31.737937 246.099207
122.721437 46.389124 241.492849
116.713594 68.897559 19.587221
104.473400 88.252432 15.909369
117.628347 45.350402 189.975580
111.157790 54.944091 220.695033
98.742725 83.134682 252.582164
166.702799 24.062977 22.009866
163.975976 10.507395 27.202808
154.779643 45.115790 243.957696
179.550115 61.214526 229.688513
157.963280 41.187221 232.252619
172.052345 69.004772 32.282601
198.359192 242.269171 3.536968
168.375441 46.756733 39.036717
191.482055 50.707337 41.352528
205.321464 42.191446 249.424070
160.300447 14.523870 11.362206
151.012806 24.085707 17.351630
238.751637 99.346785 202.667498
227.131469 110.089973 217.180330
176.535345 71.251450 18.062560
149.385467 71.465369 4.288131
213.744749 53.542814 2.657916
177.208325 77.854031 10.646299
202.155738 51.752018 5.152980
254.026752 48.113946 18.930397
253.531715 35.954203 19.133820
29.202888 54.705521 12.175573
12.391736 57.516466 29.291225
8.883410 54.578139 232.427177
240.235750 50.280938 218.307480
4.258672 22.467920 21.252885
252.664964 22.888907 255.294350
22.776314 37.819361 252.070930
26.802408 70.661348 227.711778
5.153391 55.645017 229.108515
27.203236 90.232995 229.689510
39.097328 105.833580 235.193636
35.862811 27.788212 244.073196
32.186313 36.588484 244.729209
77.025900 73.857066 233.837264
50.036694 68.843358 252.963588
91.351062 83.531855 255.190402
34.005055 44.706321 14.683453
37.391482 38.577666 13.714825
72.155224 59.713493 252.506263
78.199683 6.716168 20.510968
64.973162 6.831846 7.716949
85.668309 4.788684 42.323363
66.427104 25.042107 34.419908
95.382049 47.541145 8.594873
65.052008 52.559732 0.124069
151.230085 246.895980 22.664008
164.662956 62.143096 30.392988
138.430349 47.191196 26.102469
115.170079 72.033574 239.123846
95.997368 72.380524 247.851516
138.634476 251.426233 17.952834
159.715061 15.802687 245.986229
151.620918 24.340114 218.585616
163.716511 36.990173 253.701173
170.449286 62.793856 13.723504
137.082877 76.752897 253.105626
164.526639 60.450984 13.696345
153.485646 65.188330 247.925095
172.391458 79.402564 244.169841
170.866257 107.350595 5.913206
182.057279 84.308988 241.613599
185.210357 74.351209 247.962831
189.966644 53.484091 28.001812
211.456413 5.743591 232.483023
192.357492 46.501953 201.716092
196.059737 54.270160 230.162937
184.118475 31.223410 12.424246
173.848730 43.141422 248.976911
166.083608 69.433502 6.456729
194.562649 64.749976 24.412777
231.092284 51.477850 6.553573
232.805010 40.810988 6.753610
38.641829 65.420975 252.981487
229.030691 80.644584 48.316561
247.616219 68.026061 28.476132
207.214359 90.293286 31.131648
219.729743 62.695726 34.435245
21.469479 115.074204 26.634136
33.930505 126.383760 29.056391
7.591916 32.164197 223.403313
241.658876 72.465177 226.928592
12.831075 78.795450 225.069251
254.603340 43.650682 241.965280
1.090689 63.620649 13.138757
107.772010 54.518807 14.710239
109.040018 41.480333 252.165855
75.153699 52.441584 49.609676
72.271357 67.536521 29.714464
3.106686 119.345675 249.675214
11.608363 89.772741 252.155886
70.940295 50.030838 223.365783
87.730131 26.256154 223.811520
117.296411 28.880506 209.071541
119.166326 48.795022 227.403307
128.819501 56.644909 242.997852
89.430060 105.720114 20.331484
96.209376 93.549796 10.144098
130.643207 90.090020 242.692289
79.790007 117.380985 246.759802
136.417831 51.153026 0.221750
138.331515 53.584464 29.349228
144.172791 99.466357 7.219407
146.008300 78.548859 14.114030
132.756975 70.343002 232.104038
130.550993 64.177939 241.118544
136.214308 56.452193 8.632363
144.468153 67.400914 253.123864
160.034293 104.145181 0.256426
150.948295 77.210516 6.600966
141.459274 111.934823 37.113830
149.858012 116.868213 35.227021
157.635146 78.779864 230.944810
156.474787 74.531572 232.262009
165.292469 71.239657 241.207745
139.591873 62.066355 232.905918
167.905278 68.471804 44.122722
171.226870 34.873178 40.544949
181.970737 36.367101 12.979752
181.665201 24.096115 52.378394
226.465478 97.663051 201.064418
232.280417 75.873592 209.858670
240.494833 64.179734 5.807551
231.264706 34.130252 54.169409
191.097464 139.521544 29.942805
177.949597 134.050960 23.328527
223.598952 94.292420 230.341853
207.109388 100.637300 250.462088
244.692709 51.531389 0.258536
240.572345 75.961669 5.256433
222.489923 85.724155 1.158175
204.422074 116.569282 11.664868
253.731610 52.614362 237.714329
10.651381 65.064534 244.838616
33.589762 99.517618 249.795133
27.908726 99.080093 250.118812
233.461788 132.710530 22.288375
31.332521 84.512406 226.517661
35.672615 95.692046 213.567123
64.821821 88.706347 13.685080
47.826474 74.368683 19.402475
52.500590 67.339493 2.261171
42.182467 89.255833 30.853275
36.238268 114.011023 15.728182
80.303734 139.160041 20.413064
57.577048 73.704963 223.522964
87.448863 75.541938 67.729265
89.957952 108.963368 61.955137
111.357591 109.560008 19.630001
146.642441 100.018909 9.706048
88.629881 121.565851 244.567366
100.571064 110.593519 1.124489
136.036428 121.982921 228.701072
158.889120 56.041755 231.378600
157.301931 58.263401 217.108965
131.049109 64.614023 251.673638
133.881989 89.291958 255.021320
118.433392 100.888914 248.853127
149.016418 71.240750 8.156901
97.964333 58.382318 227.445427
152.181520 85.796274 240.020175
155.140425 65.332783 44.844709
166.326243 68.648471 27.888354
189.911551 90.313295 249.950746
191.922927 93.271296 19.919099
218.059561 89.427273 226.222026
235.960557 105.821864 249.415236
192.109035 74.877337 19.067519
24.337712 104.823865 247.945211
2.414967 122.514868 232.798134
222.143369 90.998916 28.574781
232.250115 123.731857 28.086200
253.705608 127.226727 29.251432
239.069831 58.576985 29.381260
8.051385 37.755470 37.200346
67.734323 93.894187 39.708899
37.495618 97.068619 213.522318
36.405963 66.510236 227.277949
242.531666 142.140459 52.503416
1.996394 143.110647 47.654143
15.701537 68.770766 246.813807
84.573854 113.589671 206.037748
74.246761 115.538927 194.480649
54.188529 102.952041 10.785900
51.686279 113.445054 22.149162
117.930722 98.276720 5.899236
55.500496 77.237883 242.623298
74.496395 69.572010 10.235135
86.152350 63.188865 228.113237
69.508565 107.949710 230.265005
107.135931 86.854470 20.382079
135.492018 110.856564 27.187770
182.379717 105.873892 242.895247
168.891511 69.418351 15.616913
214.232587 96.787155 27.331981
233.117294 118.740898 31.227235
207.749732 86.488455 251.911225
174.559436 87.280764 228.202643
169.236655 116.069916 222.592346
205.249833 73.403775 36.312743
186.322891 71.205995 18.822669
189.956294 48.014113 250.017203
255.997985 124.566855 8.647389
234.339873 120.601615 9.825568
229.454898 129.292124 221.934066
237.811425 141.262182 4.439000
248.862447 64.301525 37.253916
253.896694 68.586684 30.382071
229.835042 131.695976 28.939902
253.888199 92.243374 201.562853
3.489654 119.205720 231.776652
225.356703 118.154280 245.653197
204.798152 121.755731 249.439896
13.653514 115.475408 17.991390
9.188925 102.618067 16.961457
26.351118 73.902996 22.140377
28.919832 64.502900 4.540832
36.141945 140.488433 4.332363
40.369423 137.442296 22.445398
228.986531 141.016493 15.186155
224.578193 167.555025 34.184925
55.371499 111.431073 21.621333
56.570572 117.951443 26.847928
64.468081 68.897654 9.793241
52.876661 88.426071 36.377964
22.307616 91.243761 2.022527
75.868246 170.009509 13.776252
49.655243 167.825477 19.969297
58.347501 65.660934 18.697911
44.604139 89.506453 249.804807
79.455914 125.097409 23.527480
42.588111 111.006795 57.232381
41.494618 94.637688 46.989196
70.895206 129.663444 211.927680
63.099589 112.419750 193.330823
86.732189 107.906264 254.517923
108.935696 112.324539 11.405385
148.237285 112.858636 229.901043
162.969486 129.729714 228.626693
130.631773 120.063414 245.112736
125.363139 120.462446 250.687349
121.414226 185.358688 10.591500
129.236323 171.256482 12.498669
168.659032 129.572561 44.507479
173.302711 115.877240 29.634810
146.677439 187.011989 243.841866
180.937575 139.750222 248.974648
171.153822 135.765313 5.532635
189.184817 91.614323 29.437677
150.383698 105.781266 52.483421
238.033709 124.554082 29.207915
224.072345 111.018611 18.555749
200.231537 112.350400 252.649671
211.650018 111.972742 248.138885
175.931048 69.743381 241.501842
5.867500 122.897198 12.886028
16.095565 115.309810 30.584726
222.500921 98.815881 243.787192
231.808895 122.185260 253.317527
246.581442 153.776311 242.327559
245.938660 162.492265 245.351783
241.075677 114.961391 19.378271
5.078661 95.528683 33.623495
246.787912 109.222939 236.831962
216.282678 133.819938 242.636561
48.635326 183.482935 236.693008
54.043611 177.006868 246.322324
11.583726 165.441967 24.103383
5.286272 140.799552 11.956571
63.429326 161.287699 3.114093
12.750869 188.387455 180.856767
20.285030 185.096678 222.222415
67.927701 86.503796 0.850089
61.580906 79.073500 5.892615
38.245965 171.854710 255.688358
3.409318 167.410663 253.117572
51.880987 126.444895 234.843516
55.261014 98.227155 236.865088
61.312970 106.310461 245.206264
34.458978 91.522572 26.186841
94.414464 138.113088 14.068008
91.703893 145.748089 17.089083
120.164990 146.025018 24.074734
141.049344 141.944254 13.621580
97.217432 88.165295 243.501365
93.428437 151.008114 19.210928
82.734503 105.770549 203.422611
55.643409 76.857315 219.688604
107.131012 144.725700 31.533671
129.971000 135.686407 244.992103
133.207043 199.820072 243.390947
113.147751 161.790674 6.557025
161.899606 182.377439 16.530513
163.891161 168.764696 9.924655
76.525470 149.903704 20.628390
144.232457 122.533017 38.416521
138.675126 91.203614 31.780339
157.681056 98.407619 45.858371
226.403277 156.240060 45.434079
233.959679 155.384765 38.227371
216.566532 126.417307 12.169082
207.294504 92.224481 250.027290
239.752959 126.799070 26.669374
246.239507 136.233773 24.815776
216.040422 135.165746 47.161107
211.590399 144.017545 76.410098
196.193703 163.414283 22.278778
13.139331 157.166557 6.274748
207.656205 123.781078 249.703541
218.648948 138.994949 15.043649
243.528385 143.783391 26.706708
249.457391 126.494606 7.140161
226.771116 79.768381 220.348147
32.037451 172.677876 3.438545
23.796686 196.013240 25.231222
14.172439 182.056711 5.241137
250.334447 156.964362 39.899064
31.947378 140.399728 248.363320
8.761816 159.082684 235.494954
34.903981 140.568269 248.253146
47.549780 192.355501 220.654509
22.708757 183.370462 249.733367
18.250096 144.650349 18.231373
30.227096 114.811867 24.811925
62.091132 152.757214 210.456593
30.782673 176.178948 245.498899
15.525663 178.740275 254.387565
83.321768 128.505675 243.123084
69.973912 128.207101 23.331881
70.576832 176.070368 19.141238
62.851342 159.520898 251.670976
53.342963 180.380536 232.809731
50.626700 197.713606 4.548520
105.017251 155.369621 19.961867
90.919435 160.045813 10.758243
74.659836 148.837147 255.974678
57.318144 137.570358 249.682548
113.530412 160.068602 1.791540
115.335786 155.226867 242.044274
183.405048 141.102480 20.113702
103.534444 160.668924 24.634012
123.972095 179.729520 244.717259
165.391534 172.593253 8.554724
146.105211 163.293184 224.134870
107.874929 169.306941 40.174706
101.694513 163.030654 11.259730
201.848476 164.574808 6.336624
214.682939 160.537904 231.958807
193.554627 167.217076 226.309788
190.570019 116.289956 37.239795
167.359336 119.444669 36.344438
146.595393 153.176659 5.549786
143.027875 121.273900 253.897136
169.404286 121.087416 225.709701
168.260773 117.977916 213.840293
205.043451 159.952980 231.079852
180.402957 160.812723 218.885547
254.385319 166.149706 22.484634
205.062739 147.369272 3.419987
246.382756 125.300947 244.061332
237.816603 137.432240 244.877877
16.820975 175.269844 9.539762
13.924818 160.811093 255.920305
213.946003 133.639625 27.113783
206.193032 129.883087 59.273399
37.459918 45.574871 248.899881
74.926431 44.016139 3.987334
172.124924 159.811957 4.088628
191.160512 172.058056 15.474877
224.178710 183.830622 14.524074
35.614899 150.936879 24.139702
23.272075 170.143271 40.540367
23.093318 164.385371 42.645399
64.986860 185.541362 43.305496
52.849325 164.385543 12.776336
