xlink_x	xlink_y	xlink_z
215.4491	148.8975	245.9368
9.0512	58.8478	13.0947
174.2092	132.8670	44.1127
76.5544	198.7457	253.1385
121.9290	117.4423	156.2600
72.7191	11.3259	251.8132
114.3400	163.3768	245.8368
154.5754	11.7054	44.0252
185.1006	112.7922	1.2484
65.8487	3.6749	69.6882
19.0737	17.5180	90.2828
176.5181	112.8625	9.0686
21.9361	233.5482	248.5148
20.5636	255.1263	46.6574
114.5567	233.0844	134.3047
230.5710	78.1971	7.8487
248.9754	2.0473	116.2811
207.6938	230.7167	151.0086
32.8988	201.0577	232.0420
19.9657	125.8913	127.0320
36.2244	182.6442	249.3132
231.8454	240.1155	232.6855
32.0801	152.9354	83.5084
108.9810	32.6317	16.4244
89.6012	197.2383	63.4934
29.1197	235.3848	155.8044
205.3260	122.0697	51.0220
155.8745	73.1379	28.3757
120.2387	142.0379	78.0600
149.4110	159.9218	72.0725
136.7202	70.6568	164.4799
168.0829	109.6334	35.6722
25.3879	127.9062	125.2271
25.3158	149.2991	96.4647
237.4199	0.3898	134.0156
77.2572	232.8004	36.1783
64.1987	146.8802	92.1436
112.7823	185.4813	79.9918
124.6922	233.3009	162.3518
53.1281	246.8140	113.0137
158.5257	1.5487	230.4268
128.4599	96.7855	207.7469
93.3255	6.9377	16.1604
253.2875	80.4948	88.1719
63.2691	38.8880	157.5057
212.0446	40.4050	232.4181
148.8865	46.8045	165.1815
154.7309	214.4891	193.8016
183.9951	171.7148	163.0523
22.6213	135.8760	212.1614
240.9969	122.9743	1.0724
239.4128	186.8221	31.1440
163.0916	61.9288	249.7325
144.9150	35.4307	76.2222
226.9003	244.4081	43.8756
118.3616	243.0652	237.5702
102.6169	195.8672	43.6231
96.1385	221.7075	243.5755
253.6072	19.8414	152.6337
61.0855	188.8728	113.0020
3.5118	209.2107	41.9425
88.9297	157.2632	156.8731
147.8498	14.2048	249.3437
137.5783	65.5653	227.0368
73.5292	89.2670	74.1430
153.4820	141.1210	82.3627
221.6534	63.3294	80.1008
130.1481	41.6785	1.3310
195.0908	241.2654	139.9509
217.6685	83.5811	183.8782
122.0339	34.6229	86.3637
239.9424	188.8008	176.6258
192.6324	166.1161	201.7315
35.5901	120.3799	229.4810
36.2145	87.6121	94.8737
211.2087	50.8329	4.8414
196.4800	128.3954	175.6113
148.2928	232.6063	216.8242
21.4381	123.7602	223.9132
57.6422	244.1924	0.7388
22.1239	80.9320	9.2271
78.0969	49.9358	128.5266
183.3119	31.8072	8.6417
187.7443	191.4852	112.1168
57.4066	25.9106	183.7824
24.5186	191.4344	209.6708
204.4015	15.3998	127.8982
142.7449	239.9649	207.6619
238.8812	7.6104	3.9034
29.6970	74.7532	226.6789
123.5858	175.7304	176.4333
18.8988	178.7282	125.1287
227.3177	126.6912	161.5342
83.7570	131.3109	28.2136
185.0486	121.5576	32.4332
148.7315	60.9846	56.1729
123.1734	199.5272	40.5876
214.5307	206.7250	198.7607
64.9579	181.7994	93.7693
65.3762	142.1778	66.1909
71.7486	46.9901	36.8047
145.4482	97.1862	182.7762
132.7044	206.6611	22.2594
106.0660	215.7998	143.7989
106.8924	176.8820	170.3899
187.3087	23.6074	7.8137
221.5836	218.7765	205.7804
201.3719	30.8070	222.1574
28.9508	7.5185	92.1662
41.4376	94.2314	101.7253
60.3738	224.8962	72.3854
143.6346	99.9133	146.7353
47.2190	98.3394	92.4507
149.9395	245.8755	170.5653
64.8881	214.6233	115.7805
22.8114	141.1319	169.4293
197.1530	153.9107	33.4897
103.3956	29.4128	166.9433
133.2656	77.3965	101.5311
58.6265	222.7294	251.8971
107.7018	234.2904	215.9671
34.1036	182.4801	197.2817
67.8266	167.7656	119.1541
180.7415	249.6956	229.5885
153.8980	235.5954	241.1471
83.3194	56.6921	188.4287
163.3480	116.6784	218.9913
80.7082	41.8998	10.7079
237.5389	233.3967	18.8246
32.9574	141.1654	80.3309
227.8491	26.8364	140.5804
66.4369	236.6106	138.7976
187.5808	41.1937	59.2092
7.8685	187.0258	91.0057
70.0948	160.0839	128.3790
131.5972	232.3247	69.4308
167.3483	173.6471	178.0400
130.0314	150.7611	122.0253
153.5538	80.2956	59.7661
54.8723	2.2182	38.0222
23.6463	241.6032	19.8714
227.1471	254.3477	122.3077
34.1510	130.7777	61.5452
17.1402	132.4177	122.0172
88.8653	183.1975	31.8892
84.3456	181.1784	137.3144
200.0539	60.3514	168.0458
17.1326	129.0289	129.0729
46.0022	1.1478	43.4732
184.7664	51.6547	206.5753
151.7283	112.5966	143.9057
45.4316	199.9766	138.0953
83.9630	224.8005	179.9433
3.1515	21.1567	78.4898
96.4052	176.2246	101.6767
228.6170	228.5716	92.6784
187.0378	129.9541	33.1509
62.2478	87.3904	150.6695
157.5318	68.7005	13.0817
252.2092	217.9548	241.8700
175.3836	42.9897	155.5412
150.8796	9.6536	28.3440
117.4617	203.0987	178.2936
66.0361	234.7244	225.3661
220.0765	179.5200	244.0008
35.2383	184.5946	129.2805
222.9240	170.7756	68.0151
191.1119	64.7449	90.5827
193.8699	251.9867	209.8933
180.8105	249.9918	146.0324
30.0361	153.0933	40.9794
181.8704	231.1798	59.0325
155.2706	39.8941	253.9660
232.6013	240.4605	192.1240
111.0124	142.4854	236.3284
198.3257	104.1732	245.4485
178.8828	194.3347	253.3482
147.8347	92.3466	115.6226
252.7001	167.5819	109.8446
163.5948	11.9256	118.0285
26.5621	176.8491	207.5227
201.8830	110.8756	245.7808
8.7685	93.3976	110.3264
244.5927	234.7836	15.3562
47.2307	115.6449	160.7223
67.1224	166.9387	230.7066
210.4966	226.7215	254.2853
201.6009	118.8038	242.6527
208.2247	167.5432	174.1193
18.6004	59.1343	144.0446
134.8923	206.8603	159.1232
10.7673	104.8576	20.2622
108.6565	99.7006	203.3697
52.0904	129.2284	247.9658
208.6151	99.6860	213.9799
219.5342	119.6638	149.7875
166.2304	118.7684	202.3742
1.7780	6.4138	205.7777
155.5803	214.2890	127.4228
128.0134	30.7931	243.4922
8.5062	159.0206	109.9797
137.5965	75.5044	1.9266
187.0881	130.5490	92.9856
28.0932	174.2766	19.8400
209.3432	167.0699	119.1691
99.0325	77.2592	177.7508
128.4451	63.3098	36.7036
157.1421	162.1227	169.9561
229.0718	81.5366	85.5604
209.5263	127.2048	20.5164
160.6909	65.7602	220.3321
165.2797	87.2902	248.8309
152.5792	119.7086	121.5281
133.9833	172.1775	185.4737
106.4432	25.3156	183.0048
241.4730	126.9425	74.0900
123.2163	144.3200	251.4345
255.0806	250.3549	109.7426
127.6217	135.3673	255.8113
7.5957	81.7560	5.3362
203.6580	36.4093	95.7308
106.2361	11.1998	176.2509
237.2340	95.4478	242.6157
188.7357	67.6144	168.0458
104.0078	178.6105	229.0905
87.5284	234.8723	236.9508
205.3494	2.3445	114.5975
185.9348	26.4453	73.6515
62.2590	206.5049	19.9580
234.2455	218.4381	227.1196
206.9237	61.0633	96.1537
23.9357	148.0914	91.9789
212.8036	64.9448	234.8844
6.7994	16.1234	196.3134
180.6930	132.6763	231.8163
74.3964	129.2650	199.4661
74.9545	149.0487	201.8271
209.1932	231.6049	46.2072
241.6951	159.9850	188.8163
135.2636	125.8427	100.4624
151.2378	241.7108	130.7162
45.8839	246.4829	57.5688
62.7143	50.2985	41.9215
119.3570	96.1466	132.3380
223.4272	164.4453	199.4149
204.9869	204.1844	239.2439
101.2096	48.9579	249.7102
109.1178	73.9560	129.7092
18.8330	115.6888	166.3279
233.7825	134.9720	194.5241
223.1254	241.0241	171.5582
236.6681	43.3483	217.1200
111.1052	98.1714	244.6487
233.5271	164.3609	111.4875
7.7274	182.5780	177.9436
86.8934	23.4626	84.1153
19.5421	88.6716	146.0648
37.5559	254.0915	195.6771
68.7514	225.6636	4.3366
9.3745	202.3640	199.3137
239.4763	224.8614	75.9851
32.9653	220.0318	230.4225
225.4274	68.7610	213.4246
14.0308	136.3697	255.1572
128.2097	201.7203	42.0830
137.3973	183.2218	153.3567
115.1288	201.9675	113.3059
126.8833	239.7844	172.8309
59.9121	246.7281	250.9562
106.3974	233.0626	225.8954
180.2180	215.8927	238.9945
102.7288	110.0417	122.5231
76.2128	131.1057	130.7428
8.3305	82.7445	81.7525
3.9316	183.5651	60.1765
44.8733	189.1515	169.2671
59.8582	77.2399	169.9814
64.4693	11.7823	119.7633
221.9743	186.6985	86.5606
190.7191	73.4184	179.9490
62.9951	81.9882	190.5597
22.6928	176.7883	217.1467
46.1328	216.7745	153.1401
235.4042	216.5606	127.9975
241.9411	219.3226	28.7344
201.9775	141.0137	147.8737
154.1936	3.9769	232.2895
14.3672	26.1987	149.7309
48.0119	32.8559	221.7214
88.5127	32.9088	24.9703
250.5192	108.2506	226.4366
135.5161	205.1146	177.8904
46.6959	212.6611	238.2641
83.1224	49.9712	94.4282
7.3966	227.1362	67.7786
156.2284	73.8908	38.1506
78.5489	52.6006	57.9964
70.4510	201.2771	202.3665
44.9241	76.0484	18.6311
241.6146	4.7719	200.8225
125.0969	58.2334	204.3278
174.9235	110.0953	24.0417
128.4707	38.3978	2.9278
73.7712	231.0454	36.6765
173.2515	208.7352	208.8208
59.2397	114.2445	173.2622
211.6604	60.7604	215.9257
77.8445	183.2867	11.3895
140.3340	252.7982	218.0217
151.5436	198.8441	115.8835
20.8087	24.1043	198.2331
165.6630	127.0082	149.3539
215.9073	170.2379	168.6621
14.5267	250.9286	77.3475
233.8210	153.9636	37.8587
102.1086	89.3174	171.8393
155.9824	82.6771	226.4163
1.2921	196.5843	81.8486
68.0884	96.5775	224.6909
68.8558	123.4853	205.7072
244.1338	231.2459	59.0969
245.2311	224.3527	209.7542
5.9388	117.5708	115.1666
34.2491	6.9322	50.5827
67.8214	230.4234	205.9631
122.7005	98.4301	150.3198
122.9528	6.6207	155.2164
84.9001	230.2054	192.6480
135.8748	43.9962	151.2903
39.3554	235.6115	49.5907
138.0856	133.1073	222.4230
67.5896	40.6869	137.9497
98.6090	14.4202	150.1449
17.2575	3.3272	156.6332
103.7918	28.0444	173.0634
153.0593	75.1244	255.5007
216.3348	88.4467	209.3773
207.2494	206.7387	132.7715
30.7851	117.4637	66.0036
58.9118	208.0171	102.6889
53.7992	202.0069	134.3192
5.1875	158.5419	237.7698
133.4131	53.8291	156.0055
151.0618	156.7078	189.5317
121.2426	1.7100	8.1790
141.6214	112.7818	149.6137
13.6965	196.5918	134.1983
168.0023	84.7628	134.8950
82.3697	104.4338	37.8762
130.4092	55.3439	212.2169
105.2056	246.1615	232.6883
30.0449	172.4065	105.7039
195.3276	85.7439	255.1298
197.9634	241.5615	164.3965
194.9096	205.2574	243.0254
53.3248	216.3256	228.7962
154.7138	186.1787	0.5213
97.8234	105.0039	124.9254
99.9666	159.8674	176.7879
211.9248	212.7287	238.4400
149.2423	156.7515	154.9523
35.3229	244.6119	195.4605
60.5142	178.0061	55.4457
156.5466	106.8904	72.4740
233.7720	173.3361	128.7316
163.5377	120.0698	22.1219
201.3817	1.7712	1.8491
14.3894	212.0841	108.9785
123.0999	138.3369	90.4739
203.3244	65.1319	53.2431
247.6571	217.0615	237.4201
164.7706	43.7047	247.0462
254.1769	253.7200	28.3306
211.6715	198.7155	237.2040
118.3040	24.7897	184.1168
158.2311	17.1088	168.6277
67.2042	14.3142	186.7001
201.0096	98.2724	138.0941
162.3467	205.7592	14.1172
103.0693	124.7553	15.1865
202.9770	17.3718	143.3936
159.9809	152.5180	244.6043
39.2838	95.7193	30.4070
22.2811	123.9869	250.9654
149.3055	161.1292	238.3418
121.0572	138.2040	58.4754
231.8974	93.2301	91.3109
40.7912	92.9239	245.4469
206.9826	24.0388	120.1344
206.7389	218.7378	53.6323
249.4562	69.2131	217.3323
235.6908	84.3937	84.7056
210.7306	171.1873	196.3874
169.9703	252.7027	62.2072
84.8429	213.1215	78.2823
105.2715	14.7865	181.8072
107.4779	144.2446	73.1292
119.0014	128.2036	70.4737
143.3682	2.5348	45.7833
31.2208	42.2773	37.9841
221.3550	107.0715	90.2190
72.9850	142.4611	101.7316
242.5709	145.3797	203.3122
236.9507	117.9554	202.6031
70.9878	62.1469	200.5597
0.8626	184.2054	119.3044
105.6423	188.3670	180.4343
62.5117	237.5007	31.0229
56.5897	3.4329	108.0125
175.3766	163.4594	189.5715
243.0697	85.4377	49.4364
238.1950	195.3737	29.5188
54.4283	234.6466	115.4885
102.6405	103.3852	205.9786
116.8699	212.3445	239.1439
62.4016	170.6230	22.9209
24.8276	109.8759	92.8850
133.5115	81.1832	128.1276
73.8736	37.4147	2.2039
114.4144	72.4963	127.1125
222.3091	70.0424	172.3334
213.3463	55.3291	71.8070
49.0814	103.1562	88.3567
231.9987	219.8738	200.8740
183.7939	135.2110	241.8530
153.4174	118.7580	69.2284
54.2036	105.9090	64.3186
130.9347	216.7681	199.2658
143.3196	4.3582	189.0863
41.0522	34.8598	122.6722
106.8533	98.6065	219.7347
127.2515	42.0725	67.9185
90.7742	162.5546	97.0317
19.9432	34.0659	204.3122
150.2652	61.8623	119.7390
231.8022	230.1119	143.0819
55.9962	218.9444	3.4176
75.4225	13.4293	205.7709
217.4631	1.5134	24.5067
27.3455	15.0592	82.9231
77.1843	103.3256	182.3554
241.8354	9.5157	248.6352
180.9939	64.8525	201.3365
6.4334	112.0558	126.2450
213.9455	117.8446	56.1061
48.4086	3.5486	42.9011
4.0956	216.3033	63.8741
125.5156	172.5621	99.8877
251.7425	67.6946	133.7776
165.9965	246.5189	128.7881
207.4505	232.5359	38.7205
92.0315	119.4453	102.4776
233.6793	116.8094	182.5836
216.8783	174.7598	199.5013
49.8998	22.4281	67.4627
205.1554	84.0874	14.7030
97.1881	184.5150	166.9156
211.8350	206.5977	98.6961
221.1354	44.4037	177.4794
26.5295	181.3975	93.7033
124.6871	120.4254	119.4996
125.7185	92.2097	13.4249
125.3590	35.2628	178.1087
82.6232	16.3272	25.4841
187.9704	216.1166	131.8882
48.5820	231.5121	43.4130
145.4259	104.8201	120.2054
30.2358	1.1247	130.9479
184.9979	106.4821	193.0481
176.3183	51.9177	109.0417
49.0851	244.7835	208.2987
19.1989	15.9586	171.8390
165.3022	154.2083	128.1518
254.5323	73.9469	80.0802
111.4050	71.5862	199.5740
245.8969	208.9644	227.9189
91.0023	249.9928	96.7311
169.5416	166.0712	86.0599
171.3596	73.0889	164.7222
245.8637	175.4464	29.3680
47.9302	209.5509	49.3253
84.9163	107.7543	187.8784
147.9241	166.9449	183.6162
219.5837	95.7953	207.0752
128.8704	68.0077	27.0665
85.0683	237.2003	226.8143
129.1356	203.7296	46.7502
223.5001	233.6041	128.0470
228.9278	59.5396	244.8127
84.6372	229.8985	183.1134
37.3917	60.9519	51.5523
110.7092	176.2653	254.5764
158.0612	177.4315	134.5065
128.5043	244.0503	76.7810
77.5586	71.1201	156.1636
105.6832	172.9619	229.1098
98.3899	44.3007	55.2463
244.4532	1.5815	199.9087
42.2181	82.2024	146.5624
173.5894	195.1335	52.0614
111.3513	216.5870	117.9859
211.8505	131.2094	93.9174
173.8687	193.5942	145.2240
141.7812	253.8770	43.7048
229.4685	224.6785	180.2238
235.5512	116.4386	207.0895
85.6370	113.3030	199.5106
74.0451	159.9934	230.0136
114.2237	154.7516	241.1570
196.4895	174.5770	225.5811
165.3291	236.8361	121.7141
33.6007	144.6121	143.4736
228.3925	112.8007	12.7712
60.7102	192.3572	75.7243
229.2709	234.6639	18.9240
210.1708	88.6157	143.5828
85.9559	159.3342	41.9450
199.9185	234.1810	98.8238
209.4110	217.5149	213.6359
242.2902	253.3963	79.6793
137.5879	208.3641	94.2509
146.1568	216.3216	47.7212
208.6529	197.6614	82.1007
98.2416	117.4170	124.6675
6.7799	237.9740	85.8391
97.3156	54.1374	118.1390
2.7773	69.5014	50.0021
38.8202	89.0074	97.2378
16.2850	11.7197	5.7594
209.7611	232.2509	48.2201
32.4104	71.9921	237.4863
108.8385	159.2935	183.5913
47.3219	148.0777	18.3906
80.0915	36.3333	42.4187
192.9571	154.2523	200.5192
135.9806	19.4426	169.4816
131.6733	145.4722	94.7692
177.2167	246.9167	183.7117
140.7572	71.9708	160.5716
85.3220	242.1129	13.6172
98.8430	169.0899	157.2978
182.2162	10.7105	94.7402
216.8462	107.7128	164.0775
130.1595	51.8502	158.3838
141.1720	68.4876	22.4627
92.5866	147.9124	148.3194
124.0824	9.7070	21.3007
240.5805	176.0331	140.3309
254.9201	67.7304	128.2326
86.5534	195.5176	41.4704
139.0863	83.8587	15.7282
126.8211	156.4253	182.2922
172.2345	106.9738	104.3861
200.9564	104.2865	234.8013
97.3026	45.6199	9.4158
235.0777	89.8169	14.4150
240.3538	30.0743	28.3314
137.4461	240.4514	75.6922
179.8360	227.4359	65.5697
202.4864	164.2395	106.9164
211.2060	126.8207	153.2278
145.4496	248.4041	78.0363
91.9249	60.7785	37.2365
1.7955	12.2244	158.8418
235.9202	227.6671	203.1852
170.2277	22.0590	63.5629
234.8940	7.7238	119.9883
147.1767	98.5915	148.3057
51.8899	123.0359	20.5121
213.6110	115.2031	87.0257
60.2200	0.1921	92.0351
167.7744	163.8910	61.7653
89.1258	162.0271	229.2264
130.7884	239.1630	58.9561
119.9266	1.8617	33.0192
132.5521	133.0455	192.4108
226.1632	93.2794	57.4947
218.4424	105.6228	219.2164
1.7789	231.5884	224.7993
210.3287	155.7979	171.9306
228.7741	138.8109	95.8372
248.4741	63.3561	135.4299
135.5575	76.0096	42.7104
48.1404	232.4245	196.6496
43.6318	34.2697	251.5162
141.8216	191.9043	199.9500
57.6512	209.6279	237.9259
132.8428	40.5840	79.7775
114.1754	146.3218	215.0444
83.6197	49.3732	225.2144
213.6245	218.0451	40.1669
152.4012	213.7634	30.4909
12.0519	191.0054	232.7133
198.8810	102.7472	214.1201
23.3384	103.9585	227.5684
250.3538	179.3847	107.1284
188.9212	82.2126	7.3171
138.0661	206.8503	31.5543
47.6104	137.1307	11.2819
180.0943	65.6076	116.3141
119.5368	103.4931	78.6025
120.9617	201.9375	115.0053
246.6507	127.2698	187.2800
157.8091	115.2702	146.0354
8.8667	179.1960	104.3516
216.1069	15.2549	48.4388
112.4649	22.1851	84.9465
207.3075	164.9252	5.7050
41.4249	193.6845	184.7618
132.1683	191.6053	71.5677
172.2252	54.3717	166.8865
114.6798	144.3125	56.1352
24.0223	197.0869	55.3007
102.2814	93.5505	185.7874
52.0380	246.7704	234.2378
182.7754	189.8185	0.5672
56.1022	210.0756	53.0476
114.7228	159.1484	50.8886
159.6628	93.3890	127.5883
81.6525	39.2733	233.4911
182.0299	92.4805	58.8483
29.1356	82.1541	11.9595
209.7833	250.0852	115.5350
21.2019	10.6225	91.5336
21.3556	43.9123	31.2569
53.7048	93.1873	89.2638
42.7008	233.6446	158.8647
135.1287	206.0791	184.2085
114.7011	118.1742	118.9990
84.2456	133.6730	179.1841
237.4492	227.3148	251.7537
132.3856	89.3288	205.2525
100.1591	223.3412	0.5700
16.4054	22.7157	225.6156
100.4539	72.2861	8.3008
146.9296	110.7711	112.6529
153.8317	115.9093	95.3444
52.3981	244.8202	221.2078
244.3892	101.8114	202.0756
253.4064	157.2932	202.7204
69.5357	113.8773	24.7716
173.0277	88.7580	48.6398
253.0120	48.0585	130.3693
251.5056	196.9790	235.5830
29.3194	101.3205	37.8394
246.6731	117.3085	137.5004
245.6353	219.7319	227.8523
246.4643	185.0189	247.1731
148.4295	40.4098	242.8445
166.9807	146.3294	205.3093
73.5665	197.2695	248.0577
247.9550	13.2498	226.8566
149.9013	76.7504	109.2519
15.9807	74.7782	185.5539
109.3322	157.7344	100.3869
129.8563	242.4330	75.8915
194.2051	22.5836	193.7490
190.8754	25.7231	124.9141
37.0943	184.3060	236.3532
179.3645	208.9631	98.3493
156.2788	9.8689	250.5526
185.5363	12.5657	205.5781
117.1123	225.1420	246.9347
241.7599	150.1597	185.3499
121.3954	11.1069	100.9925
207.5155	89.5601	214.9213
69.2889	59.0181	37.4834
22.0427	83.7861	106.0922
91.9131	164.8500	9.5211
184.8769	94.2758	53.5570
54.2938	5.8556	14.6339
92.9866	193.2765	228.7106
210.3164	196.7800	109.4366
225.8447	50.1508	186.2010
120.5358	70.7121	65.5279
21.5077	133.3793	65.9688
167.7273	169.4970	163.9293
165.8280	36.2098	25.0676
199.8272	236.9816	109.7870
132.0331	161.2709	215.0372
177.0786	69.7221	173.1130
217.7908	161.8673	46.9457
59.7514	48.6986	151.3991
130.3201	55.8527	117.2944
26.4330	164.2046	115.5024
157.7098	55.7402	8.8424
193.6836	112.8937	240.7581
1.9671	12.0892	89.2421
242.1807	218.0896	129.2075
145.2821	100.7773	141.2562
58.8120	170.4425	24.4597
119.2853	155.2904	51.5181
248.7978	248.4977	58.2908
216.7888	187.0618	159.2639
15.6326	140.5258	31.1770
127.4805	161.5757	2.5205
98.1515	191.1892	201.5324
106.1408	161.1748	172.2727
189.8146	10.1195	99.0128
30.4139	184.9562	91.4931
133.1551	211.4701	183.0536
185.8593	119.8879	219.7892
138.1871	247.4986	51.0689
87.7066	68.3229	91.8580
2.5680	192.5506	209.3061
43.7933	152.2993	5.5350
36.0496	180.0269	157.8542
231.7842	98.2499	57.0244
173.5995	10.3069	208.4579
199.4205	82.4592	189.8273
136.6222	65.7580	210.0689
7.9223	240.5221	188.7241
142.7777	19.9878	135.8977
195.4427	60.9994	177.9263
235.6158	127.8178	152.8386
70.9444	102.1852	98.5054
188.4994	159.1767	156.7977
92.1854	223.8320	213.0740
179.3413	87.3292	162.2759
240.7981	56.4990	184.1717
162.8973	185.9143	252.6387
203.9840	195.9412	123.9287
109.1866	107.0037	114.6373
245.9288	126.8796	67.8890
43.5630	142.7478	134.8964
165.1499	118.6445	51.2014
73.8497	52.8943	42.9850
50.1864	241.7711	131.5292
227.1793	178.2056	120.2037
124.5023	82.9637	178.0423
245.0626	88.4907	50.2625
158.5381	35.2867	41.7221
250.3848	177.9364	120.7613
239.2728	29.0566	92.1839
227.1078	62.9721	227.7047
38.8884	247.1509	169.5363
149.6172	91.7142	183.1796
101.7426	155.0202	113.2697
139.6643	149.4347	122.2454
147.6326	78.6803	152.4113
55.6204	189.9261	32.3312
97.3628	18.1573	229.7107
14.2018	227.1469	254.6648
93.1070	181.1921	243.0397
175.1907	171.9812	226.7969
127.8826	118.8801	225.7730
211.1724	112.0289	180.4097
72.7284	224.5320	246.3203
97.3726	47.5550	111.4788
130.4756	41.6589	194.0610
46.9002	180.3185	122.0700
173.7413	166.7084	190.5244
71.7459	209.0803	236.9415
49.4425	149.7123	95.3320
113.0787	240.2302	193.6583
141.9427	241.2609	189.7512
0.7171	121.9551	255.2501
91.7782	101.9179	231.7719
178.3469	72.7401	23.2518
165.5000	103.8337	150.4078
243.6978	208.5939	120.1373
168.4048	235.1731	171.7000
81.0031	72.5553	206.8560
129.0813	10.1345	32.5656
230.3734	73.4264	219.6872
144.7856	154.0177	161.6918
113.4869	232.6667	207.1978
65.7340	72.5089	13.0608
135.1500	143.3342	32.8875
230.1194	26.3184	172.8984
26.6870	75.8662	160.5922
61.3423	24.4084	158.5766
90.5064	210.0479	40.5679
54.4406	108.6509	71.3340
202.8980	0.9270	199.1081
33.7752	113.4536	126.4050
55.9231	69.0837	11.3249
37.0744	135.5795	15.2144
215.7007	13.1261	213.2460
247.4696	196.8118	86.3294
160.6023	14.4172	70.7153
14.6130	240.2864	64.6271
228.9856	157.6485	186.9320
125.5465	248.0492	173.5503
200.6080	57.0756	52.0004
151.1203	34.9663	81.2128
184.4607	3.7447	181.4176
93.8814	58.7373	137.2782
220.2324	187.2112	9.8698
166.6786	120.6682	0.4000
25.8605	176.9485	50.0126
153.9661	77.0030	169.0556
214.2265	120.8717	211.0509
218.7539	147.7104	104.5825
176.0061	252.4120	10.8119
74.8876	152.3438	111.0132
220.7187	235.9224	206.8659
37.4885	148.7886	61.8585
119.9238	49.0880	67.8824
84.0630	188.5389	8.1793
218.1784	95.5107	31.4004
51.9166	225.3217	187.0868
214.2379	181.3586	169.9336
13.3655	141.1557	145.9175
193.5530	229.5616	4.4790
209.4183	76.1924	162.0152
144.4025	36.9470	147.6866
122.7271	152.0879	50.9724
248.4366	183.3028	144.8376
8.7365	74.3892	36.7666
142.2102	9.4137	56.1508
105.1603	173.8361	104.4392
36.6123	196.2357	10.6141
99.7491	160.3144	219.1081
173.3029	191.9055	158.8359
67.1852	89.4270	230.9037
