xlinkID	connected_1	connected_2	connected_3	connected_4
14884	3187	10188	4406	695
7065	7065	3061	14118	nan
14118	7065	12156	15493	11063
15538	11224	185	15987	15676
11224	7832	3836	15538	7780
3725	11608	7299	11112	8717
7412	4854	7681	13417	13854
13854	4788	7412	15935	nan
10255	192	12678	8990	8215
15778	3069	7900	6749	13047
6726	9310	12756	9693	3742
9693	5689	15790	6726	14935
3925	4952	14889	5425	5167
5167	3048	1336	7228	3925
3158	3824	2139	7853	nan
9920	1766	14497	11941	11889
12328	8037	6218	5373	6486
5373	12328	2521	13166	5262
312	8328	6469	3470	10991
3470	312	5858	8328	4591
9330	15104	7746	7958	nan
11471	6883	13485	7607	nan
12565	3072	15570	1898	10751
9329	10753	4146	7726	16055
4146	9329	7795	5500	5901
4511	2337	4457	11187	13467
11187	7621	9653	7501	4511
15865	5329	922	14548	4942
592	14170	283	15708	3141
1107	6649	14378	2757	7818
14378	9667	1107	13821	1747
1937	8672	1626	13252	4381
4381	3921	1937	8098	12905
6292	3888	8359	386	3783
11889	9920	4409	15049	13113
15082	14576	15517	15062	10487
13746	1947	4925	12302	nan
4925	4201	13746	5498	3730
1371	14456	15604	14077	14310
762	7609	14053	9246	2727
16096	5290	3483	6373	4471
5290	16096	7499	9148	7916
3836	7832	10203	11224	8991
7229	10768	9962	10986	5258
1845	12433	427	12179	12438
12433	1626	14355	1845	12274
4762	11089	15074	2772	2757
2757	4762	5019	2740	1107
2333	2408	5081	4380	5118
5081	5081	2333	4942	nan
13438	6040	8811	120	6214
6214	4696	4956	13438	nan
14857	14857	2293	11006	nan
11488	8840	7761	6908	10533
10533	11488	11487	13525	10383
1805	5121	125	9295	159
8856	11764	13879	382	1591
9184	12902	15389	8526	695
10499	8884	12141	7750	14671
12756	4256	1131	6726	10935
15016	8953	11315	3660	9903
1795	16024	13689	7544	1701
11420	15813	11337	16109	4455
1097	10785	179	15100	7127
15870	15240	9713	5339	12456
15240	11513	5362	15870	13369
6439	9562	5459	9140	nan
15824	11516	10828	5149	14975
4248	8995	8828	13589	3678
8995	4248	12841	14736	14239
10479	6710	6184	5471	13063
7829	3953	5563	4515	5471
5563	8476	15772	7829	7252
15694	4757	5725	8246	1079
10767	6976	6714	8690	13903
6714	8504	12580	1182	10767
4256	989	10715	12756	9269
10715	4256	11705	3930	4422
10886	244	10791	4158	991
991	3930	1499	14318	10886
1664	12424	3949	12118	9222
12118	1664	5097	5092	10335
5339	7486	285	12061	15870
14392	838	12398	5078	12263
12263	14392	6641	7921	8886
15105	3785	12587	4515	14036
13048	11644	1403	6787	7811
6787	13048	15441	5309	11166
13784	12938	7518	10511	nan
15698	4788	4885	9687	nan
8476	11579	5563	4542	31
4486	10616	6141	9613	15319
13697	15747	2597	11343	583
11984	276	14317	4390	6935
6222	1609	3319	1849	11151
8791	3401	3823	5117	1145
1653	5352	14424	7767	1279
15570	12881	10307	12565	10751
6160	6160	2564	11855	nan
11855	6160	13265	5126	984
14991	11297	8108	5381	10241
15710	7880	2924	6294	4679
4679	11969	2836	10013	15710
6690	1473	150	6078	2590
149	25	1698	1283	12674
2875	10544	5954	13157	3038
14476	8129	11332	8796	nan
16024	7298	1795	6084	2293
285	5352	5641	12161	5339
5641	7210	5708	285	3486
11812	7560	11986	8381	15415
5224	2648	13222	2200	12270
12533	7192	12286	4212	15422
701	7214	701	6278	nan
11864	15376	12114	13891	390
13891	11864	11280	6027	6164
3216	393	11035	13757	nan
6735	6141	9633	14035	9005
10665	4263	1807	6237	3223
3223	10665	1756	12172	9015
303	9568	930	5587	2645
15489	12635	1051	8067	15930
10435	14449	1204	10406	815
8145	5092	13925	10758	11823
6040	8251	13438	1643	10030
10030	6040	7824	10120	4814
1927	5395	14211	14509	4119
10723	1904	13913	3205	11909
13913	10723	3652	2934	12550
2683	2793	15083	6926	nan
6843	13400	651	2421	11294
2218	4594	12731	1189	nan
7388	10291	15499	2220	10013
15499	9889	7811	7388	5309
2436	7963	13932	430	7518
813	14853	10178	3347	11845
11845	1115	6827	813	9015
2620	2601	13989	14582	10703
10703	15931	1452	7203	2620
14289	5040	12011	1502	12239
4174	8617	14586	14270	nan
6481	12586	9868	9534	nan
11986	11812	6189	5886	3239
10904	12793	6676	10761	2884
7535	8345	10836	2309	3193
8345	7219	11677	11087	7535
14960	4169	15833	2927	2300
4169	14960	15545	8986	2462
3205	3709	7874	10723	5317
14719	7296	1794	14267	4991
4991	10007	11198	11254	14719
7389	12800	8313	7602	2516
7602	9568	151	7389	9495
11995	14033	6330	12667	1082
6330	6667	1362	11995	9139
12036	10192	13468	13316	11694
13316	1783	12036	13372	8063
1355	6139	12709	1582	3143
6139	1917	1355	3717	15320
14180	14180	1693	11775	nan
11502	3918	1389	8189	14798
553	6360	14880	13845	2647
11409	8609	15258	1051	2594
8248	14770	2243	4884	10459
4884	8248	2725	6662	5678
7692	4145	3657	3666	12623
3666	5616	8180	7692	1765
12550	13913	5569	828	5703
4326	10136	1794	5284	5754
5540	5540	3364	5517	nan
8409	15505	14710	3667	686
11207	8906	14042	11230	14690
2562	10625	7939	14892	14361
12493	9896	2241	10613	5493
9550	10059	11707	3732	14495
11707	5658	3478	13452	9550
13553	12077	1525	14989	8415
1525	13553	474	6676	6377
15347	15837	2948	9509	1991
9509	11376	9769	15347	11214
5052	2731	12972	nan	nan
8852	1995	2269	4630	nan
2269	8200	8852	1036	6822
5099	15123	8661	12623	5975
15204	15608	7219	7174	1022
7174	3793	5313	15204	10308
5438	5824	9351	nan	nan
13980	13722	1082	3717	nan
3717	3080	6139	13980	4423
10539	5356	8525	7037	2527
2527	2584	10539	12548	14003
1582	1355	11364	5598	3143
1237	672	2257	582	nan
582	15213	13004	1237	79
8906	15379	6492	11207	nan
7983	6429	15035	12813	2822
12832	448	8171	13996	4847
11231	7542	910	10958	14350
8537	8537	2193	4676	nan
2193	8537	15722	11931	494
7429	8721	7429	12295	nan
10024	15528	2986	10371	10495
15528	10024	1258	7557	6775
5706	4625	12299	1093	4446
11254	9129	2309	14886	4991
15621	7881	14468	2573	12542
7697	6916	5230	4879	nan
8597	1224	5202	13077	5855
10055	6304	14969	3497	2925
2925	5506	12700	10574	10055
5261	8656	14690	13836	15245
14690	13506	2212	5261	11207
1224	2256	10762	876	8597
12575	2104	3302	12575	nan
15468	10320	18	8147	12253
12253	3417	12914	15468	12935
3203	1858	7812	5894	9346
5874	13215	10134	7246	4223
12708	6012	1188	10892	479
479	15858	12708	479	nan
1975	15129	7812	1975	nan
836	4266	3331	1780	13143
6387	5401	131	7892	3468
15643	337	2361	8455	nan
337	4944	6035	15643	3444
8438	11350	8259	8324	15510
8415	11505	1699	15932	13553
11505	1008	2731	9180	8415
10384	7144	14969	13842	10793
5150	14642	2290	2231	nan
2231	13792	7789	5150	8903
3258	1256	14354	14860	3022
1124	7721	1311	6662	2798
14508	15406	4100	4973	3022
4973	10944	14508	2623	9279
3103	6808	13360	7211	5987
2404	2032	11626	5000	10958
12331	2947	11028	2669	nan
2947	3174	12331	15803	14707
7265	3544	10569	9138	5100
3861	12700	10188	5300	3399
10413	8344	5811	14710	4967
10172	6752	15057	2642	13004
13004	434	5019	10172	582
4039	4983	12207	1977	8127
4565	14751	4456	7604	3087
4959	3920	14017	8243	nan
14017	1935	1435	1654	4959
14860	9000	3802	9544	3258
3802	11161	4491	14860	7335
14880	553	3331	2822	9751
6752	14336	10172	10430	3231
2539	9058	7715	6468	6493
8084	14456	1426	4843	12302
4843	2938	8084	9950	60
1381	3938	691	1967	nan
13139	5136	14266	6772	14652
4833	6400	114	6035	1077
6035	337	4833	3994	6847
15645	13016	9300	7727	10751
2573	15621	2573	nan	nan
3444	337	6591	9853	12223
3466	8483	1093	2166	1727
1727	15010	3466	4576	4446
9365	1984	7459	8004	11846
1260	969	9525	12436	13301
14548	2849	2740	15865	nan
11112	310	162	6149	3725
6149	11112	433	5696	15660
15537	15304	6826	45	1014
60	14376	4843	1286	14559
14376	7036	11337	60	9173
5353	9771	428	13525	13110
426	426	8382	5383	nan
9278	3053	12275	9437	nan
9437	2904	10141	15501	9278
11737	5100	6916	10574	12223
11350	7562	13138	8438	3743
3743	14520	11893	8669	11350
8434	1424	9076	5325	14014
3678	4248	10138	9918	nan
3605	2772	4635	7900	9151
4635	5640	3069	3605	662
7873	8112	7479	15926	13447
1533	10528	14710	11853	13262
2176	3776	13418	11006	14543
11006	2176	14857	8139	1884
9771	11976	11849	5353	846
11849	11849	9771	5619	nan
3788	1753	3788	15510	nan
14619	4961	527	5525	9007
5525	4160	14619	9774	14295
1428	6128	12929	3187	2781
6128	2675	1428	4430	6431
11615	5817	6321	1228	16111
5817	15171	7418	13586	11615
15935	3633	8318	8574	13854
3633	10802	9037	3061	15935
5376	6841	786	9687	nan
1138	4683	9619	12678	211
11127	2665	7196	13101	14767
2291	12745	10722	2291	nan
5338	3280	4450	11053	2890
3827	7169	13202	13513	2204
6340	12876	4591	nan	nan
12863	6599	3042	3795	15959
6448	8788	13623	13655	nan
13655	6448	8709	4471	nan
6841	5376	3483	7252	15605
3483	16096	6841	7506	3282
8574	4319	9767	15935	nan
12755	11800	12554	3029	8735
13365	12665	2202	10747	1340
1340	16050	9826	779	13365
14163	14705	8570	2379	2565
13156	13156	1540	12277	nan
12277	9688	8725	13156	3421
54	786	5315	3029	4319
14238	4904	11308	12942	nan
1050	12745	14106	12906	12406
12406	5638	1050	14966	943
14300	14218	1508	990	4330
8538	10936	14105	15366	1839
14270	2097	15266	4174	9081
15266	14786	779	14270	nan
9081	14270	9380	5877	14838
5877	929	9081	8035	15124
2097	929	1489	14270	10335
271	8499	4587	15398	4047
4319	14674	8574	6373	54
5408	3953	3276	1541	nan
1541	5408	5395	10573	15327
1990	4592	13337	12507	12279
12507	5955	10126	1990	12279
5955	12507	13627	14446	nan
13627	8880	5955	14469	9495
12279	9667	12507	7237	1990
15448	8913	15074	10811	12838
4757	14602	13045	15694	12415
14602	1880	15889	4757	15382
14586	9252	4174	1103	nan
1145	183	12218	5117	8791
10747	1688	929	13365	7799
929	2097	10747	5877	4547
4673	4673	225	13159	nan
11784	9328	7116	2109	2534
12074	4616	8925	13501	15303
4668	10338	14403	14310	8359
14027	7112	7290	14027	nan
15516	15522	2939	7428	13623
15522	11896	6930	8667	15516
16121	12652	6051	3212	10869
3212	15664	16121	5298	10869
2927	14960	4818	15683	nan
14767	13042	1731	4829	11127
12841	12554	8995	12198	287
3559	11094	14835	374	1807
8020	7298	13252	10381	7839
3445	6352	13369	nan	nan
13369	15240	7329	13557	3445
13481	6545	6899	12740	5733
15693	12665	4994	9054	4519
4994	3352	15693	2414	1791
5397	12472	9817	2905	3332
6027	1072	13891	8740	nan
4379	11017	9875	13779	9607
1950	10616	12938	4301	6942
12938	13784	7963	1950	13767
4177	9217	14835	8726	399
14835	4177	14469	11974	3559
4051	10045	9380	741	11519
9519	6359	7435	11318	2547
7435	15330	5805	374	9519
8883	11930	5507	13780	11195
5507	8883	13236	14028	9015
15849	14048	10873	12424	7590
13689	1240	8712	1795	2574
2574	13689	8891	6814	7329
7544	7544	12601	1795	nan
769	12553	2780	14076	8199
14076	12504	769	13058	11059
13074	13360	8993	14522	15973
6663	15490	1636	12093	15854
10362	560	11765	14846	14911
14911	10201	10362	7671	nan
2129	2256	10251	9614	10103
6926	6712	7210	2683	12862
15809	5528	1914	4212	12070
5528	4936	15809	10132	nan
12268	15376	921	10556	2487
4195	14873	4195	10854	nan
6667	10297	6330	10948	10005
4982	9354	8939	13740	683
8939	2985	6931	4982	nan
10466	13625	4356	7446	nan
13625	13625	10466	2596	nan
1489	120	2097	890	8811
120	1489	1301	13438	9143
7323	2681	8067	7798	3735
8067	15489	7769	2346	7323
12202	8025	2421	12005	12222
10562	13361	15178	5460	2346
3657	15705	7692	2532	nan
1728	5616	1765	15846	12623
6230	2837	5684	1069	5428
15059	11280	1698	7180	10639
5389	151	9634	14035	16071
2243	8248	8721	14522	3239
10941	3336	9740	10941	nan
815	4410	6379	5165	10435
5616	1728	3666	15355	10253
10253	5616	16074	14227	10244
15355	5616	2271	15463	nan
15629	3496	12093	15044	7560
10568	11152	1354	704	nan
11152	10568	1008	3250	744
6676	10904	5209	5684	1525
11107	11792	13810	10774	13239
13810	11107	12095	3814	12287
1022	9889	15204	3933	8398
5428	4642	8523	10308	6230
483	11610	4445	13222	8623
13222	5224	7217	483	205
9896	12800	12493	6059	6029
6492	8906	11715	12570	3246
14028	913	5507	11195	9742
913	7440	15931	14028	4053
11405	9131	10892	14350	14359
10892	9131	12708	11405	2886
13925	3336	8145	2485	4422
6189	5369	11986	2594	14798
12325	2488	3818	10488	9156
7555	15922	341	6892	12461
6892	4129	7555	217	11070
16074	12602	10364	10253	10290
12602	8254	16074	15702	4311
14787	13514	10210	5317	6534
905	12889	3682	91	3151
12889	12097	905	3682	3539
6579	14277	10141	10007	nan
10141	9682	6579	8340	9437
6876	33	1538	3682	11758
1538	6876	8694	9327	nan
6077	4345	3661	3598	10023
10023	14116	11164	6077	1685
3144	8765	5598	12830	13830
15376	11864	12268	390	15319
14800	14848	15505	7680	7448
8567	11234	8371	6827	694
5987	1561	2634	3103	nan
3901	10488	8171	8947	15727
8947	3443	4155	3901	4543
9025	12546	11924	nan	nan
5018	3513	4618	5443	15585
4618	3169	5018	8115	11318
10854	9610	3691	924	4195
12000	737	9172	14573	6887
1409	8456	194	8900	nan
15132	13514	4941	8398	3151
8398	7680	15132	1022	3375
10842	8623	14739	10124	255
255	10842	12924	14989	12271
9798	7352	2284	5598	nan
7352	448	1574	9798	nan
1794	9835	2077	4326	14719
4735	8448	14162	13826	nan
7977	8961	11930	11621	10613
14703	13618	13702	14703	nan
8216	4745	12748	16092	8917
16092	8216	3537	12332	1944
8321	1881	1154	292	6613
292	8321	7659	2879	nan
12548	15922	7291	637	2527
8721	8721	2243	7429	nan
8275	5000	5610	4645	15029
5000	1649	8275	2404	3982
5506	8336	10266	2925	15719
7763	2762	13707	2892	13014
6204	10945	3298	4684	12479
4684	14460	8561	6204	3053
13775	10307	13292	12789	8318
10307	7408	15570	7959	13775
13346	3001	10691	16027	1823
10691	14000	13346	3299	8319
10454	6519	13243	14332	4423
12210	3010	15285	6285	9751
9751	14880	12210	1725	358
11580	11217	5658	12499	1862
12499	14667	12402	12748	11580
3403	13497	5396	9149	6462
1935	14017	9346	2092	9637
11865	14160	12035	3021	5534
14160	10048	11865	1618	3078
12631	7952	9769	8219	13508
8219	11329	15837	12631	nan
7607	11471	4045	9175	nan
6304	5230	10007	12078	10055
8166	11841	1670	6916	3870
4354	928	11370	9780	10390
5211	5120	5994	4019	1314
8390	5168	7826	3891	7910
8888	14952	1466	15533	5607
13848	13514	11198	15094	10670
5158	4770	28	16085	14854
14854	9080	2753	15890	5158
5822	10128	6070	11464	nan
10128	8833	13324	5822	15503
6519	9340	10454	6519	nan
14982	4234	3698	10915	9551
10003	1696	1057	7274	14467
8334	10304	1306	12787	10631
10631	452	15404	8334	1407
11893	2784	4796	13166	3743
14213	15722	570	4557	1895
11856	5658	11515	8508	4205
5658	11856	9058	11707	11580
2761	7816	13866	12795	4796
8037	11912	12328	12116	6486
11912	3184	14515	8037	14958
6410	9337	4898	2298	15934
1238	4148	16054	14679	nan
3194	7858	9075	10678	9238
7858	72	3194	14606	12839
1093	2951	3466	9853	5706
803	2156	15493	1718	12223
3388	5120	7330	15372	14583
14583	928	12313	4481	3388
10603	14810	9002	52	12197
14354	3258	3738	12718	647
4409	11889	8389	12543	nan
3218	8259	1987	12300	3349
5477	6284	9374	556	14750
556	3168	5477	1182	11367
12939	13642	15491	15604	2087
4100	14508	676	15406	7695
7475	3257	14356	8853	4126
14343	3131	9780	1203	8519
9780	13028	4354	3364	14343
7900	15778	13107	3605	13014
15949	8213	6188	9989	15351
13982	2745	15003	11341	1019
11341	738	2444	13982	nan
10569	7265	1571	12300	15406
4557	6978	5074	3155	14213
3155	11069	3226	8171	4557
9928	7386	15596	3058	5662
7386	9928	2233	10101	11695
3630	12309	3157	1077	3519
1077	4944	4833	3630	15937
7727	5459	15645	3790	12319
7083	8176	48	2260	12789
5120	14444	5122	5211	3388
3811	10232	962	13710	15048
10232	10232	3811	16116	nan
11945	9867	15213	10262	9695
2443	7545	10236	6133	15190
8359	11761	4668	6292	7726
9950	9720	4843	6709	13315
9720	9386	15796	1629	9950
13485	15417	10885	13151	11471
6264	3712	6264	2348	nan
15834	10355	1378	8571	14437
14437	8520	3993	15834	6833
6605	3872	3521	8652	6257
1424	6328	8434	2828	6382
13859	15304	6249	5027	1648
1978	8056	9036	15213	4942
8056	1978	1508	2246	nan
6826	8592	15537	12218	11599
14521	15392	7225	8358	2087
15392	2144	14521	4235	16055
726	10348	13629	726	nan
6825	6825	2587	8235	nan
14414	13609	6181	3221	3889
3221	353	12844	14414	nan
12094	5672	3305	14674	364
14674	4319	14365	12094	5638
15895	15791	11842	15895	nan
3674	15058	6372	2885	12838
142	5344	5361	1163	13460
13509	5361	2898	11404	9502
7021	792	9746	9589	2991
9589	9945	98	3715	7021
10785	1097	7666	12492	5436
8593	10089	1634	15283	3994
6854	14211	15350	nan	nan
1498	4152	7146	10296	15115
4152	10584	1498	3892	15228
15605	3889	10722	6841	2325
10722	11842	2291	15605	7287
10132	5528	10465	10283	9128
9235	1747	10277	8406	10599
16098	4746	8363	7813	13791
13791	16040	8753	16098	12503
15589	7896	1499	8253	11510
9483	9935	9483	13199	nan
13199	14448	9483	652	10847
3401	3921	14243	383	8791
12415	9628	9516	4757	2022
8592	6826	13521	7234	8553
12714	1472	218	7138	13250
13728	7896	11169	8706	4422
15353	10664	13476	2764	14388
11430	9440	11430	10015	nan
8232	3432	8353	6530	9774
390	11864	15376	5202	5181
272	11136	5419	14715	14599
10143	4592	12091	5109	13023
14838	8712	3169	1701	9081
1879	3654	12324	6750	14950
12324	10315	12243	2564	1879
12121	1307	4738	8251	10116
10116	12121	1884	9694	7169
10487	7112	11393	15082	15062
12252	12252	7468	1004	nan
12106	7928	14130	10235	3004
14130	7105	12106	7660	7217
15327	12785	15794	1541	14358
6105	13104	14594	5547	2959
5547	12968	6105	9227	1023
14036	15105	8570	9539	2583
5309	10025	6787	15499	5365
11400	1897	11514	10250	8753
11514	11400	12444	15628	nan
6140	15539	15588	9614	nan
15588	6804	6140	9821	2372
10768	10465	13804	7229	1174
10465	10768	10132	14910	6391
10099	7249	1690	9628	13023
7249	6280	10099	14956	13686
5180	11680	6432	10453	6622
6622	5180	6622	4183	nan
5184	5184	13571	3253	nan
5092	7360	8145	5252	12118
6924	14705	13628	5199	nan
9480	14496	13748	2348	nan
2348	9480	11611	4587	6264
194	1409	16082	11598	nan
16082	7713	194	nan	nan
12998	10824	10979	12659	1175
14544	14544	3282	12414	nan
1611	12674	1611	1189	nan
1115	2924	11845	6141	16053
6141	1115	1756	4486	6735
10103	1880	2129	7259	15088
13696	11145	12922	4500	13263
6659	968	9143	13875	11151
9725	9970	8811	14082	6999
8811	1489	14683	9725	13438
3336	765	2860	13925	10941
8925	5728	15490	12074	1240
5728	14424	1921	4411	8925
14211	5297	6854	9326	1927
9326	14211	14558	9326	nan
10137	7162	14451	9084	9855
12641	7769	7290	10827	858
14049	14049	3842	1964	nan
7963	1841	12938	1283	2436
10616	3004	4486	876	1950
876	10616	3793	6802	1224
11838	15585	3949	15691	15197
12172	9633	9634	6942	3223
10050	14468	5678	nan	nan
14468	15573	10050	2669	15621
13884	2832	10290	5484	12685
3807	14654	11153	13734	11247
12010	11226	4946	8498	5975
11028	5552	12331	2180	10423
2583	12347	14036	6717	4119
4119	1927	10057	2583	nan
877	6312	4449	2867	4628
4628	16041	3682	91	877
7680	14800	1201	3688	8398
1201	7680	14324	15094	12207
8966	14529	10409	3347	6294
6294	15710	16012	8966	9015
14317	11984	9641	3700	3918
2510	7000	8633	3330	7250
7000	14032	5954	3038	2510
9252	15728	14586	540	15197
2594	11409	8189	6189	13263
14522	13074	2243	15973	7967
205	1504	205	13222	nan
7275	11793	6074	9331	484
484	8610	9779	8682	7275
9314	15521	6651	2265	8342
15521	10889	9314	7255	5519
1574	7352	3537	10133	15048
438	6223	438	13783	nan
15245	15075	14892	5261	10623
3700	170	14317	6814	14383
10488	3901	15571	12325	3902
12685	5484	8761	13884	10244
13594	6836	14394	12316	157
3021	9792	11865	563	5975
12623	1728	5099	7692	15070
13763	14176	555	3996	13366
14012	14032	10273	10544	10136
91	905	4628	8561	5055
9965	3099	5427	3246	11583
5427	65	11277	9965	10583
5587	3384	6403	10453	303
3246	9265	6492	9965	14359
4207	4155	10059	15571	3478
8625	15290	3818	5699	2886
154	3184	5858	14795	5182
15463	752	15355	13	nan
6131	9331	4682	6131	nan
14745	11329	11226	11909	5703
11329	14745	8441	8219	15837
1225	14113	1225	3588	nan
14113	1225	9682	8905	10213
15010	14496	12768	3671	1727
628	15480	3497	628	nan
8561	91	2284	4630	4684
4630	8561	8905	8852	9876
812	3400	9789	12215	nan
9789	7673	15106	812	nan
14359	4621	3123	11405	3246
3123	11217	13996	4375	14359
198	8656	9733	1989	9094
15998	13195	11163	5047	nan
5057	12681	14667	10709	4438
8825	6937	6090	12749	nan
6090	8825	13747	4702	2542
10790	2892	10790	8639	nan
2892	7763	12156	10790	12647
12700	3861	12299	2925	8455
4899	4899	16101	14229	nan
8905	14113	4979	4630	15487
5994	5211	10805	1430	3143
12479	14769	6204	14357	1350
14357	4465	14357	12479	nan
1082	4928	13506	11995	13980
3211	9000	9544	15035	6143
15035	8243	3211	13333	7983
637	5280	12548	11069	5334
8259	3218	14276	12300	8438
12300	10569	3218	8259	15287
8000	579	1627	14277	nan
14733	14992	14364	13285	871
12876	8488	6194	6340	6469
6469	312	5865	2930	12876
3105	12929	887	9541	4199
4199	9027	3105	10706	13059
12019	6435	12042	12019	nan
11608	824	12753	12373	3725
13618	3713	15771	12521	14703
15018	273	1019	10164	13215
273	13025	15018	3023	15647
14168	7593	13987	5300	1084
5300	14168	15389	3861	14455
5692	12697	10495	11598	3767
6763	14795	1668	8485	12092
1668	10647	6763	3980	11527
14158	12881	953	196	11292
3069	4635	11024	15778	1939
1939	3325	3069	8870	nan
928	4354	8763	3364	14583
551	12080	10626	14332	13877
13820	13447	16009	12766	13599
672	1237	12125	4077	nan
